tree_tip,matched_MDD_name,match_type,order,family,genus,iucn_category,extinct_flag
Otomys_burtoni,Otomys_burtoni,direct,Rodentia,Muridae,Otomys,EN,0.0
Otomys_cheesmani,Otomys_cheesmani,direct,Rodentia,Muridae,Otomys,CR,0.0
Otomys_tropicalis,Otomys_tropicalis,direct,Rodentia,Muridae,Otomys,LC,0.0
Otomys_orestes,Otomys_orestes,direct,Rodentia,Muridae,Otomys,NE,0.0
Otomys_jacksoni,Otomys_jacksoni,direct,Rodentia,Muridae,Otomys,NT,0.0
Otomys_simiensis,Otomys_simiensis,direct,Rodentia,Muridae,Otomys,LC,0.0
Otomys_yaldeni,Otomys_yaldeni,direct,Rodentia,Muridae,Otomys,VU,0.0
Otomys_cuanzensis,Otomys_cuanzensis,direct,Rodentia,Muridae,Otomys,LC,0.0
Otomys_zinki,Otomys_zinki,direct,Rodentia,Muridae,Otomys,VU,0.0
Otomys_dartmouthi,Otomys_dartmouthi,direct,Rodentia,Muridae,Otomys,DD,0.0
Otomys_angoniensis,Otomys_angoniensis,direct,Rodentia,Muridae,Otomys,LC,0.0
Otomys_uzungwensis,Otomys_uzungwensis,direct,Rodentia,Muridae,Otomys,NT,0.0
Otomys_irroratus,Otomys_irroratus,direct,Rodentia,Muridae,Otomys,LC,0.0
Otomys_laminatus,Otomys_laminatus,direct,Rodentia,Muridae,Otomys,NT,0.0
Otomys_karoensis,Otomys_karoensis,direct,Rodentia,Muridae,Otomys,LC,0.0
Otomys_barbouri,Otomys_barbouri,direct,Rodentia,Muridae,Otomys,EN,0.0
Parotomys_brantsii,Otomys_brantsii,synonym:MSW3,Rodentia,Muridae,Otomys,LC,0.0
Aethomys_stannarius,Aethomys_stannarius,direct,Rodentia,Muridae,Aethomys,DD,0.0
Aethomys_silindensis,Aethomys_silindensis,direct,Rodentia,Muridae,Aethomys,DD,0.0
Aethomys_thomasi,Aethomys_thomasi,direct,Rodentia,Muridae,Aethomys,LC,0.0
Dephomys_defua,Dephomys_defua,direct,Rodentia,Muridae,Dephomys,LC,0.0
Aethomys_ineptus,Aethomys_ineptus,direct,Rodentia,Muridae,Aethomys,LC,0.0
Aethomys_hindei,Aethomys_hindei,direct,Rodentia,Muridae,Aethomys,LC,0.0
Aethomys_granti,,unmatched,,,,,
Aethomys_chrysophilus,Aethomys_chrysophilus,direct,Rodentia,Muridae,Aethomys,LC,0.0
Aethomys_kaiseri,Aethomys_kaiseri,direct,Rodentia,Muridae,Aethomys,LC,0.0
Aethomys_nyikae,Aethomys_nyikae,direct,Rodentia,Muridae,Aethomys,LC,0.0
Aethomys_namaquensis,,unmatched,,,,,
Aethomys_bocagei,Aethomys_bocagei,direct,Rodentia,Muridae,Aethomys,LC,0.0
Grammomys_minnae,Grammomys_polionops,synonym:nominalName,Rodentia,Muridae,Grammomys,NE,0.0
Grammomys_aridulus,Grammomys_macmillani,synonym:nominalName,Rodentia,Muridae,Grammomys,LC,0.0
Grammomys_kuru,Thamnomys_kuru,synonym:MSW3,Rodentia,Muridae,Thamnomys,LC,0.0
Grammomys_gigas,Grammomys_ibeanus,synonym:nominalName,Rodentia,Muridae,Grammomys,LC,0.0
Grammomys_caniceps,Grammomys_surdaster,synonym:nominalName,Rodentia,Muridae,Grammomys,NE,0.0
Grammomys_macmillani,Grammomys_macmillani,direct,Rodentia,Muridae,Grammomys,LC,0.0
Grammomys_cometes,Grammomys_cometes,direct,Rodentia,Muridae,Grammomys,LC,0.0
Grammomys_ibeanus,Grammomys_ibeanus,direct,Rodentia,Muridae,Grammomys,LC,0.0
Grammomys_buntingi,Grammomys_macmillani,synonym:nominalName,Rodentia,Muridae,Grammomys,LC,0.0
Thallomys_nigricauda,Thallomys_nigricauda,direct,Rodentia,Muridae,Thallomys,LC,0.0
Thallomys_shortridgei,Thallomys_shortridgei,direct,Rodentia,Muridae,Thallomys,DD,0.0
Thallomys_paedulcus,Thallomys_paedulcus,direct,Rodentia,Muridae,Thallomys,LC,0.0
Thallomys_loringi,Thallomys_loringi,direct,Rodentia,Muridae,Thallomys,LC,0.0
Grammomys_dolichurus,Grammomys_dolichurus,direct,Rodentia,Muridae,Grammomys,LC,0.0
Grammomys_dryas,Grammomys_dryas,direct,Rodentia,Muridae,Grammomys,LC,0.0
Grammomys_selousi,Grammomys_cometes,synonym:nominalName,Rodentia,Muridae,Grammomys,LC,0.0
Paulamys_naso,Paulamys_naso,direct,Rodentia,Muridae,Paulamys,EN,0.0
Eropeplus_canus,Eropeplus_canus,direct,Rodentia,Muridae,Eropeplus,LC,0.0
Mylomys_rex,Mylomys_rex,direct,Rodentia,Muridae,Mylomys,DD,0.0
Mylomys_dybowskii,Mylomys_dybowskii,direct,Rodentia,Muridae,Mylomys,LC,0.0
Pithecheirops_otion,Pithecheirops_otion,direct,Rodentia,Muridae,Pithecheirops,DD,0.0
Pelomys_campanae,Pelomys_campanae,direct,Rodentia,Muridae,Pelomys,LC,0.0
Pelomys_hopkinsi,Pelomys_hopkinsi,direct,Rodentia,Muridae,Pelomys,DD,0.0
Pelomys_fallax,Pelomys_fallax,direct,Rodentia,Muridae,Pelomys,LC,0.0
Pelomys_minor,Pelomys_minor,direct,Rodentia,Muridae,Pelomys,LC,0.0
Pelomys_isseli,Pelomys_isseli,direct,Rodentia,Muridae,Pelomys,NT,0.0
Haeromys_pusillus,Haeromys_pusillus,direct,Rodentia,Muridae,Haeromys,VU,0.0
Haeromys_minahassae,Haeromys_minahassae,direct,Rodentia,Muridae,Haeromys,NT,0.0
Haeromys_margarettae,Haeromys_margarettae,direct,Rodentia,Muridae,Haeromys,DD,0.0
Rhabdomys_pumilio,Rhabdomys_pumilio,direct,Rodentia,Muridae,Rhabdomys,LC,0.0
Madromys_blanfordi,Madromys_blanfordi,direct,Rodentia,Muridae,Madromys,LC,0.0
Lamottemys_okuensis,Lamottemys_okuensis,direct,Rodentia,Muridae,Lamottemys,EN,0.0
Mirzamys_norahae,Mirzamys_norahae,direct,Rodentia,Muridae,Mirzamys,DD,0.0
Mirzamys_louiseae,Mirzamys_louiseae,direct,Rodentia,Muridae,Mirzamys,LC,0.0
Lemniscomys_griselda,Lemniscomys_griselda,direct,Rodentia,Muridae,Lemniscomys,LC,0.0
Lemniscomys_striatus,Lemniscomys_striatus,direct,Rodentia,Muridae,Lemniscomys,LC,0.0
Lemniscomys_barbarus,Lemniscomys_barbarus,direct,Rodentia,Muridae,Lemniscomys,LC,0.0
Lemniscomys_linulus,Lemniscomys_linulus,direct,Rodentia,Muridae,Lemniscomys,LC,0.0
Lemniscomys_zebra,Lemniscomys_zebra,direct,Rodentia,Muridae,Lemniscomys,LC,0.0
Lemniscomys_mittendorfi,Lemniscomys_mittendorfi,direct,Rodentia,Muridae,Lemniscomys,LC,0.0
Lemniscomys_hoogstraali,Lemniscomys_hoogstraali,direct,Rodentia,Muridae,Lemniscomys,DD,0.0
Lemniscomys_roseveari,Lemniscomys_roseveari,direct,Rodentia,Muridae,Lemniscomys,DD,0.0
Lemniscomys_rosalia,Lemniscomys_rosalia,direct,Rodentia,Muridae,Lemniscomys,LC,0.0
Lemniscomys_macculus,Lemniscomys_macculus,direct,Rodentia,Muridae,Lemniscomys,LC,0.0
Lemniscomys_bellieri,Lemniscomys_macculus,synonym:nominalName,Rodentia,Muridae,Lemniscomys,LC,0.0
Arvicanthis_blicki,Arvicanthis_blicki,direct,Rodentia,Muridae,Arvicanthis,NT,0.0
Arvicanthis_rufinus,Arvicanthis_rufinus,direct,Rodentia,Muridae,Arvicanthis,LC,0.0
Arvicanthis_ansorgei,Arvicanthis_ansorgei,direct,Rodentia,Muridae,Arvicanthis,LC,0.0
Arvicanthis_nairobae,Arvicanthis_nairobae,direct,Rodentia,Muridae,Arvicanthis,LC,0.0
Arvicanthis_neumanni,Arvicanthis_neumanni,direct,Rodentia,Muridae,Arvicanthis,LC,0.0
Arvicanthis_niloticus,Arvicanthis_niloticus,direct,Rodentia,Muridae,Arvicanthis,LC,0.0
Arvicanthis_abyssinicus,Arvicanthis_abyssinicus,direct,Rodentia,Muridae,Arvicanthis,LC,0.0
Desmomys_yaldeni,Desmomys_yaldeni,direct,Rodentia,Muridae,Desmomys,VU,0.0
Desmomys_harringtoni,Desmomys_harringtoni,direct,Rodentia,Muridae,Desmomys,LC,0.0
Dasymys_foxi,Dasymys_foxi,direct,Rodentia,Muridae,Dasymys,DD,0.0
Dasymys_rufulus,Dasymys_rufulus,direct,Rodentia,Muridae,Dasymys,LC,0.0
Dasymys_montanus,Dasymys_montanus,direct,Rodentia,Muridae,Dasymys,EN,0.0
Dasymys_incomtus,Dasymys_incomtus,direct,Rodentia,Muridae,Dasymys,LC,0.0
Dasymys_nudipes,Dasymys_nudipes,direct,Rodentia,Muridae,Dasymys,DD,0.0
Stochomys_longicaudatus,Stochomys_longicaudatus,direct,Rodentia,Muridae,Stochomys,LC,0.0
Hybomys_trivirgatus,Typomys_trivirgatus,synonym:MSW3,Rodentia,Muridae,Typomys,LC,0.0
Hybomys_badius,Hybomys_rufocanus,synonym:nominalName,Rodentia,Muridae,Hybomys,NE,0.0
Hybomys_planifrons,Typomys_planifrons,synonym:MSW3,Rodentia,Muridae,Typomys,LC,0.0
Hybomys_univittatus,Hybomys_univittatus,direct,Rodentia,Muridae,Hybomys,LC,0.0
Hybomys_lunaris,Hybomys_lunaris,direct,Rodentia,Muridae,Hybomys,VU,0.0
Hybomys_basilii,Hybomys_basilii,direct,Rodentia,Muridae,Hybomys,EN,0.0
Oenomys_ornatus,Oenomys_ornatus,direct,Rodentia,Muridae,Oenomys,DD,0.0
Oenomys_hypoxanthus,Oenomys_hypoxanthus,direct,Rodentia,Muridae,Oenomys,LC,0.0
Abditomys_latidens,Abditomys_latidens,direct,Rodentia,Muridae,Abditomys,DD,0.0
Golunda_ellioti,Golunda_ellioti,direct,Rodentia,Muridae,Golunda,LC,0.0
Papagomys_armandvillei,Papagomys_armandvillei,direct,Rodentia,Muridae,Papagomys,NT,0.0
Pogonomelomys_mayeri,Pogonomelomys_mayeri,direct,Rodentia,Muridae,Pogonomelomys,LC,0.0
Pogonomelomys_brassi,Pogonomelomys_brassi,direct,Rodentia,Muridae,Pogonomelomys,LC,0.0
Pogonomelomys_bruijnii,Pogonomelomys_bruijnii,direct,Rodentia,Muridae,Pogonomelomys,LC,0.0
Millardia_meltada,Millardia_meltada,direct,Rodentia,Muridae,Millardia,LC,0.0
Millardia_gleadowi,Millardia_gleadowi,direct,Rodentia,Muridae,Millardia,LC,0.0
Millardia_kathleenae,Millardia_kathleenae,direct,Rodentia,Muridae,Millardia,LC,0.0
Millardia_kondana,Millardia_kondana,direct,Rodentia,Muridae,Millardia,EN,0.0
Cremnomys_elvira,Cremnomys_elvira,direct,Rodentia,Muridae,Cremnomys,CR,0.0
Cremnomys_cutchicus,Cremnomys_cutchicus,direct,Rodentia,Muridae,Cremnomys,LC,0.0
Microhydromys_richardsoni,Microhydromys_richardsoni,direct,Rodentia,Muridae,Microhydromys,DD,0.0
Microhydromys_argenteus,Microhydromys_argenteus,direct,Rodentia,Muridae,Microhydromys,DD,0.0
Hadromys_yunnanensis,Hadromys_yunnanensis,direct,Rodentia,Muridae,Hadromys,DD,0.0
Hadromys_humei,Hadromys_humei,direct,Rodentia,Muridae,Hadromys,EN,0.0
Phloeomys_pallidus,Phloeomys_pallidus,direct,Rodentia,Muridae,Phloeomys,LC,0.0
Phloeomys_cumingi,Phloeomys_cumingi,direct,Rodentia,Muridae,Phloeomys,LC,0.0
Vandeleuria_nilagirica,Vandeleuria_nilagiricus,synonym:MSW3,Rodentia,Muridae,Vandeleuria,EN,0.0
Vandeleuria_nolthenii,Vandeleuria_nolthenii,direct,Rodentia,Muridae,Vandeleuria,EN,0.0
Vandeleuria_oleracea,Vandeleuria_oleraceus,synonym:MSW3,Rodentia,Muridae,Vandeleuria,LC,0.0
Batomys_russatus,Batomys_russatus,direct,Rodentia,Muridae,Batomys,EN,0.0
Batomys_salomonseni,Batomys_salomonseni,direct,Rodentia,Muridae,Batomys,LC,0.0
Batomys_uragon,Batomys_uragon,direct,Rodentia,Muridae,Batomys,LC,0.0
Batomys_granti,Batomys_grantii,synonym:MSW3,Rodentia,Muridae,Batomys,LC,0.0
Batomys_dentatus,Batomys_dentatus,direct,Rodentia,Muridae,Batomys,DD,0.0
Crateromys_australis,Crateromys_australis,direct,Rodentia,Muridae,Crateromys,EN,0.0
Crateromys_schadenbergi,Crateromys_schadenbergi,direct,Rodentia,Muridae,Crateromys,EN,0.0
Crateromys_heaneyi,Crateromys_heaneyi,direct,Rodentia,Muridae,Crateromys,EN,0.0
Crateromys_paulus,Crateromys_paulus,direct,Rodentia,Muridae,Crateromys,DD,0.0
Carpomys_phaeurus,Carpomys_phaeurus,direct,Rodentia,Muridae,Carpomys,LC,0.0
Carpomys_melanurus,Carpomys_melanurus,direct,Rodentia,Muridae,Carpomys,DD,0.0
Musseromys_anacuao,Musseromys_anacuao,direct,Rodentia,Muridae,Musseromys,DD,0.0
Musseromys_inopinatus,Musseromys_inopinatus,direct,Rodentia,Muridae,Musseromys,DD,0.0
Musseromys_beneficus,Musseromys_beneficus,direct,Rodentia,Muridae,Musseromys,DD,0.0
Musseromys_gulantang,Musseromys_gulantang,direct,Rodentia,Muridae,Musseromys,DD,0.0
Prometheomys_schaposchnikowi,Prometheomys_schaposchnikowi,direct,Rodentia,Cricetidae,Prometheomys,LC,0.0
Dicrostonyx_hudsonius,Dicrostonyx_hudsonius,direct,Rodentia,Cricetidae,Dicrostonyx,LC,0.0
Dicrostonyx_nunatakensis,Dicrostonyx_nunatakensis,direct,Rodentia,Cricetidae,Dicrostonyx,LC,0.0
Dicrostonyx_groenlandicus,Dicrostonyx_groenlandicus,direct,Rodentia,Cricetidae,Dicrostonyx,LC,0.0
Dicrostonyx_richardsoni,Dicrostonyx_richardsoni,direct,Rodentia,Cricetidae,Dicrostonyx,LC,0.0
Dicrostonyx_unalascensis,Dicrostonyx_unalascensis,direct,Rodentia,Cricetidae,Dicrostonyx,DD,0.0
Dicrostonyx_nelsoni,Dicrostonyx_nelsoni,direct,Rodentia,Cricetidae,Dicrostonyx,LC,0.0
Dicrostonyx_vinogradovi,Dicrostonyx_groenlandicus,synonym:nominalName,Rodentia,Cricetidae,Dicrostonyx,LC,0.0
Dicrostonyx_torquatus,Dicrostonyx_torquatus,direct,Rodentia,Cricetidae,Dicrostonyx,LC,0.0
Phenacomys_ungava,Phenacomys_ungava,direct,Rodentia,Cricetidae,Phenacomys,LC,0.0
Phenacomys_intermedius,Phenacomys_intermedius,direct,Rodentia,Cricetidae,Phenacomys,LC,0.0
Arborimus_pomo,Arborimus_pomo,direct,Rodentia,Cricetidae,Arborimus,NT,0.0
Arborimus_longicaudus,Arborimus_longicaudus,direct,Rodentia,Cricetidae,Arborimus,NT,0.0
Arborimus_albipes,Arborimus_albipes,direct,Rodentia,Cricetidae,Arborimus,LC,0.0
Ondatra_zibethicus,Ondatra_zibethicus,direct,Rodentia,Cricetidae,Ondatra,LC,0.0
Neofiber_alleni,Neofiber_alleni,direct,Rodentia,Cricetidae,Neofiber,LC,0.0
Lemmus_portenkoi,Lemmus_novosibiricus,synonym:nominalName,Rodentia,Cricetidae,Lemmus,NE,0.0
Lemmus_sibiricus,Lemmus_sibiricus,direct,Rodentia,Cricetidae,Lemmus,LC,0.0
Lemmus_amurensis,Lemmus_amurensis,direct,Rodentia,Cricetidae,Lemmus,LC,0.0
Lemmus_lemmus,Lemmus_lemmus,direct,Rodentia,Cricetidae,Lemmus,LC,0.0
Lemmus_trimucronatus,Lemmus_trimucronatus,direct,Rodentia,Cricetidae,Lemmus,LC,0.0
Synaptomys_borealis,Mictomys_borealis,synonym:MSW3,Rodentia,Cricetidae,Mictomys,LC,0.0
Myopus_schisticolor,Myopus_schisticolor,direct,Rodentia,Cricetidae,Myopus,LC,0.0
Synaptomys_cooperi,Synaptomys_cooperi,direct,Rodentia,Cricetidae,Synaptomys,LC,0.0
Arvicola_sapidus,Arvicola_sapidus,direct,Rodentia,Cricetidae,Arvicola,NT,0.0
Arvicola_scherman,Arvicola_amphibius,synonym:nominalName,Rodentia,Cricetidae,Arvicola,LC,0.0
Arvicola_amphibius,Arvicola_amphibius,direct,Rodentia,Cricetidae,Arvicola,LC,0.0
Lemmiscus_curtatus,Lemmiscus_curtatus,direct,Rodentia,Cricetidae,Lemmiscus,LC,0.0
Dinaromys_bogdanovi,Dinaromys_bogdanovi,direct,Rodentia,Cricetidae,Dinaromys,VU,0.0
Eolagurus_przewalskii,Eolagurus_przewalskii,direct,Rodentia,Cricetidae,Eolagurus,LC,0.0
Eolagurus_luteus,Eolagurus_luteus,direct,Rodentia,Cricetidae,Eolagurus,LC,0.0
Lagurus_lagurus,Lagurus_lagurus,direct,Rodentia,Cricetidae,Lagurus,LC,0.0
Chionomys_nivalis,Chionomys_nivalis,direct,Rodentia,Cricetidae,Chionomys,LC,0.0
Chionomys_roberti,Chionomys_roberti,direct,Rodentia,Cricetidae,Chionomys,LC,0.0
Chionomys_gud,Chionomys_gud,direct,Rodentia,Cricetidae,Chionomys,LC,0.0
Neodon_fuscus,Neodon_fuscus,direct,Rodentia,Cricetidae,Neodon,LC,0.0
Neodon_leucurus,Neodon_leucurus,direct,Rodentia,Cricetidae,Neodon,LC,0.0
Neodon_sikimensis,Neodon_sikimensis,direct,Rodentia,Cricetidae,Neodon,LC,0.0
Microtus_gregalis,Stenocranius_gregalis,synonym:MSW3,Rodentia,Cricetidae,Stenocranius,LC,0.0
Neodon_irene,Neodon_irene,direct,Rodentia,Cricetidae,Neodon,LC,0.0
Microtus_clarkei,Neodon_clarkei,synonym:MSW3,Rodentia,Cricetidae,Neodon,LC,0.0
Neodon_linzhiensis,Neodon_linzhiensis,direct,Rodentia,Cricetidae,Neodon,LC,0.0
Volemys_millicens,Volemys_millicens,direct,Rodentia,Cricetidae,Volemys,NT,0.0
Microtus_montebelli,Alexandromys_montebelli,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,LC,0.0
Microtus_qazvinensis,Microtus_dogramacii,synonym:nominalName,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_kikuchii,Alexandromys_kikuchii,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,LC,0.0
Microtus_oeconomus,Alexandromys_oeconomus,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,LC,0.0
Microtus_fortis,Alexandromys_fortis,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,LC,0.0
Microtus_limnophilus,Alexandromys_limnophilus,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,LC,0.0
Microtus_middendorffii,Alexandromys_middendorffii,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,LC,0.0
Microtus_mongolicus,Alexandromys_mongolicus,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,LC,0.0
Microtus_maximowiczii,Alexandromys_maximowiczii,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,LC,0.0
Microtus_sachalinensis,Alexandromys_sachalinensis,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,LC,0.0
Microtus_evoronensis,Alexandromys_evoronensis,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,DD,0.0
Lasiopodomys_mandarinus,Lasiopodomys_mandarinus,direct,Rodentia,Cricetidae,Lasiopodomys,LC,0.0
Lasiopodomys_brandtii,Lasiopodomys_brandtii,direct,Rodentia,Cricetidae,Lasiopodomys,LC,0.0
Microtus_ilaeus,Microtus_ilaeus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_levis,Microtus_rossiaemeridionalis,synonym:MSW3,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_arvalis,Microtus_arvalis,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_mexicanus,Microtus_mexicanus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_transcaspicus,Microtus_transcaspicus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_paradoxus,Microtus_paradoxus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_brachycercus,Microtus_brachycercus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_anatolicus,Microtus_anatolicus,direct,Rodentia,Cricetidae,Microtus,DD,0.0
Microtus_irani,Microtus_irani,direct,Rodentia,Cricetidae,Microtus,VU,0.0
Microtus_schidlovskii,Microtus_schidlovskii,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_socialis,Microtus_socialis,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_guentheri,Microtus_guentheri,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_dogramacii,Microtus_dogramacii,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_schelkovnikovi,Microtus_schelkovnikovi,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_cabrerae,Microtus_cabrerae,direct,Rodentia,Cricetidae,Microtus,NT,0.0
Microtus_savii,Microtus_savii,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_thomasi,Microtus_thomasi,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_mujanensis,Alexandromys_mujanensis,synonym:MSW3,Rodentia,Cricetidae,Alexandromys,DD,0.0
Microtus_felteni,Microtus_felteni,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_liechtensteini,Microtus_liechtensteini,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_bavaricus,Microtus_liechtensteini,synonym:nominalName,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_multiplex,Microtus_multiplex,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_lusitanicus,Microtus_lusitanicus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_duodecimcostatus,Microtus_duodecimcostatus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_tatricus,Microtus_tatricus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_nasarovi,Microtus_daghestanicus,synonym:nominalName,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_gerbei,Microtus_pyrenaicus,synonym:MSW3,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_daghestanicus,Microtus_daghestanicus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_subterraneus,Microtus_subterraneus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Neodon_forresti,Neodon_forresti,direct,Rodentia,Cricetidae,Neodon,DD,0.0
Microtus_majori,Microtus_majori,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_agrestis,Microtus_agrestis,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Blanfordimys_juldaschi,,unmatched,,,,,
Blanfordimys_bucharensis,Microtus_bucharensis,synonym:MSW3,Rodentia,Cricetidae,Microtus,LC,0.0
Blanfordimys_afghanus,Microtus_afghanus,synonym:MSW3,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_longicaudus,Microtus_longicaudus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_oregoni,Microtus_oregoni,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_townsendii,Microtus_townsendii,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_breweri,Microtus_pennsylvanicus,synonym:nominalName,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_hyperboreus,,unmatched,,,,,
Microtus_canicaudus,Microtus_canicaudus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_pennsylvanicus,Microtus_pennsylvanicus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_montanus,Microtus_montanus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_ochrogaster,Microtus_ochrogaster,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_californicus,Microtus_californicus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_xanthognathus,Microtus_xanthognathus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_richardsoni,Microtus_richardsoni,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_umbrosus,Microtus_umbrosus,direct,Rodentia,Cricetidae,Microtus,EN,0.0
Microtus_chrotorrhinus,Microtus_chrotorrhinus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_quasiater,Microtus_quasiater,direct,Rodentia,Cricetidae,Microtus,NT,0.0
Microtus_pinetorum,Microtus_pinetorum,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_guatemalensis,Microtus_guatemalensis,direct,Rodentia,Cricetidae,Microtus,NT,0.0
Microtus_oaxacensis,Microtus_oaxacensis,direct,Rodentia,Cricetidae,Microtus,EN,0.0
Microtus_abbreviatus,Microtus_abbreviatus,direct,Rodentia,Cricetidae,Microtus,LC,0.0
Microtus_miurus,Microtus_abbreviatus,synonym:nominalName,Rodentia,Cricetidae,Microtus,LC,0.0
Proedromys_liangshanensis,,unmatched,,,,,
Proedromys_bedfordi,Proedromys_bedfordi,direct,Rodentia,Cricetidae,Proedromys,VU,0.0
Volemys_musseri,Volemys_musseri,direct,Rodentia,Cricetidae,Volemys,DD,0.0
Ellobius_tancrei,Ellobius_tancrei,direct,Rodentia,Cricetidae,Ellobius,LC,0.0
Ellobius_lutescens,Bramus_lutescens,synonym:MSW3,Rodentia,Cricetidae,Bramus,LC,0.0
Ellobius_alaicus,Ellobius_tancrei,synonym:nominalName,Rodentia,Cricetidae,Ellobius,LC,0.0
Ellobius_talpinus,Ellobius_talpinus,direct,Rodentia,Cricetidae,Ellobius,LC,0.0
Ellobius_fuscocapillus,Bramus_fuscocapillus,synonym:MSW3,Rodentia,Cricetidae,Bramus,LC,0.0
Myodes_rufocanus,Craseomys_rufocanus,synonym:MSW3,Rodentia,Cricetidae,Craseomys,LC,0.0
Myodes_regulus,Craseomys_regulus,synonym:MSW3,Rodentia,Cricetidae,Craseomys,LC,0.0
Myodes_rex,Craseomys_rex,synonym:MSW3,Rodentia,Cricetidae,Craseomys,LC,0.0
Myodes_smithii,Craseomys_smithii,synonym:MSW3,Rodentia,Cricetidae,Craseomys,LC,0.0
Myodes_andersoni,Craseomys_andersoni,synonym:MSW3,Rodentia,Cricetidae,Craseomys,LC,0.0
Alticola_stoliczkanus,Alticola_stoliczkanus,direct,Rodentia,Cricetidae,Alticola,LC,0.0
Myodes_shanseius,,unmatched,,,,,
Myodes_centralis,Clethrionomys_centralis,synonym:MSW3,Rodentia,Cricetidae,Clethrionomys,LC,0.0
Myodes_gapperi,Clethrionomys_gapperi,synonym:MSW3,Rodentia,Cricetidae,Clethrionomys,LC,0.0
Myodes_rutilus,Clethrionomys_rutilus,synonym:MSW3,Rodentia,Cricetidae,Clethrionomys,LC,0.0
Myodes_californicus,Clethrionomys_californicus,synonym:MSW3,Rodentia,Cricetidae,Clethrionomys,LC,0.0
Myodes_glareolus,Clethrionomys_glareolus,synonym:MSW3,Rodentia,Cricetidae,Clethrionomys,LC,0.0
Alticola_lemminus,Alticola_lemminus,direct,Rodentia,Cricetidae,Alticola,LC,0.0
Alticola_macrotis,Alticola_macrotis,direct,Rodentia,Cricetidae,Alticola,LC,0.0
Alticola_semicanus,Alticola_semicanus,direct,Rodentia,Cricetidae,Alticola,LC,0.0
Alticola_strelzowi,Alticola_strelzovi,synonym:MSW3,Rodentia,Cricetidae,Alticola,LC,0.0
Alticola_tuvinicus,Alticola_tuvinicus,direct,Rodentia,Cricetidae,Alticola,LC,0.0
Alticola_olchonensis,Alticola_olchonensis,direct,Rodentia,Cricetidae,Alticola,EN,0.0
Alticola_barakshin,Alticola_barakshin,direct,Rodentia,Cricetidae,Alticola,LC,0.0
