tree,PD,ePDloss
777,28512.2261408987,4311.31479883126
778,28255.6854595562,4025.72108496373
779,43016.6473304649,6563.72839313094
780,41675.0441883028,6294.19708377501
781,43493.736652732,6978.60898816686
782,42968.0577383133,6654.85481073504
783,41143.5001153184,5962.68932583105
784,40919.358581308,6364.99820298957
785,42660.3935475476,6760.34513130624
786,41720.3743324564,6366.95645027857
787,41903.3460654287,6250.72507876558
788,41931.0130950132,6650.14412607282
789,42908.8710579778,6531.5418588922
790,42142.5471993823,6714.64315647879
791,41396.9622555974,6162.12001379725
792,42160.1175552717,6516.68568173798
793,42898.5414516323,6377.66913336228
794,42375.4027027288,6639.99099672155
795,41579.5831776448,5994.29513541319
796,42252.9173634283,6444.36585698968
797,42572.591033951,6345.92365874328
798,42244.822011608,6691.31779575275
799,42016.8103074366,6259.1379283505
800,41407.0454702406,6473.51938143935
801,28050.7959520296,4128.81934799228
802,28468.0092679158,3782.71950149936
803,42314.924882627,6786.94826964123
804,42471.0476235602,6531.84659857655
805,28458.5709819625,4140.13540182854
806,27720.7499061988,3864.8648379914
807,42950.2742985935,7227.64240382557
808,43394.1274101539,6584.60600005362
809,43676.2042884989,6880.6181420544
810,43818.7523135244,7221.14118850154
811,42330.031073329,6542.86357502908
812,41550.8287385183,6307.87165103836
813,42981.5706507835,6147.96175996512
814,42617.4138156722,6870.01260804098
815,42275.4885681314,6300.45799222145
816,41928.573571356,6281.31511381039
817,42842.6443340865,6517.65815386813
818,43179.2157931064,7151.33736029932
819,42281.590611627,6489.21266084584
820,42593.4652689333,6863.518142215
821,41935.8923564383,6195.25735529123
822,42920.9755866879,6754.11153217517
823,42760.9452480019,6634.67379490632
824,42352.4065311854,6720.73166445845
825,43706.7980349936,7106.05437842685
826,42792.4457762379,6112.91975113685
827,42884.5176606679,6456.236285073
828,43284.0834935754,6763.25818850393
829,44049.8178223276,6617.1750825703
830,42638.9923423691,6454.34190732885
831,43819.705035107,7095.28479007995
832,43480.4778576413,6724.11012943341
833,41999.8012874564,6413.2592395415
834,42188.1013980326,6259.88549007007
835,43792.7156975741,6506.44211765245
836,43015.7695587946,6895.45178580655
837,28187.0165609898,4053.91239655038
838,28236.0432936151,4005.46848371016
839,43494.6690401584,6645.68022445377
840,42713.4192585428,6515.53269780146
841,43338.3203732246,6561.94700591894
842,43527.1979131507,7022.69528494681
843,42681.1874421733,6536.54284096353
844,43515.2702029175,6904.55716675879
845,42763.9543792839,6525.49169291379
846,42308.6118735547,6332.79166671817
847,43356.4411460633,6884.23633466284
848,42702.0853246837,6616.93277624826
849,43501.6141282287,6980.16059371166
850,43279.5342066128,6697.62504241116
851,28760.1246686028,4188.19670075437
852,28128.6800208392,4105.31968100293
853,43930.57978682,6764.83932240584
854,43676.9870030881,6888.6238724519
855,42770.0120137294,6789.27667812853
856,42711.7892245362,6392.0601205045
857,45094.8362995967,6985.16987314137
858,43447.304905905,6906.33353408845
859,43867.1394813536,6630.7778592303
860,42571.167112781,6195.38501257935
861,28496.5089388259,3911.53846033663
862,28711.832104396,4202.32247545342
863,44227.6965673612,7146.85861675366
864,43307.0533954009,6559.05504445036
865,43135.4418237748,6756.08737085049
866,43716.1063550624,6595.38553170378
867,43078.940015764,6307.22793133383
868,42208.3140466022,6930.23544483631
869,42872.6191060831,6294.94887675945
870,43387.0989337428,6553.96008417479
871,44363.9124421607,6818.89573283286
872,42408.9373853667,6277.20097085216
873,43122.2430136712,6771.87069979886
874,41801.6896350105,6139.33228370867
875,43606.8490959831,6877.24716139618
876,42595.5872703007,6706.33820383664
877,43962.8751269886,6503.66330323713
878,43852.8975039962,6871.07687144895
879,28981.1350801541,4038.91337478882
880,28781.7121577566,4179.61810328686
881,44597.5194066894,6653.94716977881
882,43463.3447084697,6985.80009845836
883,45465.6389380377,6804.01707687118
884,44920.4920650373,7237.43334691322
885,44033.1402205452,6662.31764025575
886,43050.9680346572,6334.1424366872
887,42911.3323520169,6262.75339107332
888,44061.6365136285,7037.76882362468
889,43643.15279824,7005.7863351862
890,43692.1637872627,6651.88822984477
891,44073.9025499125,7014.08646052688
892,43046.8449190498,6646.54589123494
893,43026.7208556685,6319.47159284814
894,44126.8783502374,6936.51370305068
895,44607.2391109674,7103.23642398856
896,44595.1903879365,7126.85803684782
897,44025.0031375053,6427.82821564375
898,43897.280204169,6585.71336350947
899,42576.570961945,6429.4453303171
900,43393.6758647904,6592.0365386282
901,44660.5813433407,6938.04537965887
902,44235.5753145864,6868.41655200155
903,28653.1553442921,4266.05231030812
904,28868.4220650395,4079.61171165833
905,45797.4998093199,7223.88694519659
906,45764.7671782345,6898.48757346655
907,43991.2754489258,6748.41416491964
908,44806.5363197659,6617.52572261225
909,45485.5725127387,7067.01535852843
910,44305.7576269449,6683.29428991377
911,44214.4015904073,7047.20493089607
912,45591.8434676116,6933.50550849623
913,29167.193839499,4097.34846976794
914,28919.5072146801,4136.3065488487
915,43358.5659873672,6698.58921511636
916,44215.093807483,6804.984576783
917,29379.2947276072,4178.62166790879
918,29413.6341730559,4307.60660330266
919,45566.7263182295,7051.41125404959
920,43864.6529686112,6612.02608793778
921,44583.538586358,6923.73464755329
922,44112.8408902613,6722.27873420668
923,45564.1044042302,6904.20884516367
924,43564.3137625717,6411.64749808598
925,44753.8136344228,6755.25511358599
926,43949.2460647656,6565.60283530344
927,45240.7507965006,7180.76009962822
928,44668.0708457555,7313.30592285009
929,44163.959970623,6358.11699755626
930,44419.6564326699,6731.13139927121
931,28356.9117504843,3879.5102229822
932,29114.9991557528,4104.18328616112
933,45872.2291299473,6983.22652917508
934,45022.802669181,6579.1282959447
935,46965.719934421,6881.54681310983
936,45666.1274508678,7037.57594650557
937,46656.7409930104,7219.62334645381
938,45146.0688963363,6918.52152331693
939,44484.4868505107,6709.2372342736
940,45256.0530864058,6907.7198288903
941,29222.349908936,4173.44343155775
942,29039.0614953112,3965.09578521476
943,45961.9390075319,6907.31461141175
944,44720.8400479092,6921.94381927582
945,45832.5206846039,7005.38747400185
946,45042.3318280579,6786.41083044324
947,47647.8342514054,7100.70765962812
948,46276.3428682693,7291.5989566486
949,45467.9159805332,6704.01159803723
950,44574.7983928417,6695.29096012186
951,46213.9240398609,7264.52694879958
952,46255.6214345376,7020.89302068575
953,56548.2361377506,8561.68296586536
954,57024.4493601473,8864.15762779558
955,45284.1021740108,6848.22248758073
956,46200.6284653701,7069.8071925805
957,47515.0515899927,7780.81392479167
958,45880.5072159907,6795.82084138246
959,46265.3119713904,7032.80782559545
960,45321.8336593951,7329.72009899775
961,46629.4794292244,6811.69338841691
962,46587.2582286655,7519.21661465322
963,47974.6998600954,7440.04554452888
964,47023.3968506013,7112.57988132169
965,47026.8689059869,7274.50657849949
966,45942.8448422104,6934.87867093257
967,46315.2260187144,7574.1207485816
968,46555.3522674705,7078.86811509424
969,47529.5734046111,7341.32917125471
970,46418.0491656809,7214.1245478367
971,47683.0757931542,7312.27036724346
972,47633.744894789,7195.28159062583
973,48175.3584219973,7638.10741290903
974,47576.1456170122,7954.54283261637
975,48041.5288898339,7543.1304611181
976,49174.2417636072,7772.12762829405
977,47605.3730179181,7171.52004393414
978,45890.9174092305,6907.94671117484
979,49263.6797788199,7878.17476489805
980,46982.346799045,7504.0476707682
981,49526.5169561328,7912.66731380933
982,49218.0115012939,7761.178373671
983,49678.6171803428,7796.37333152214
984,48388.1731115087,7402.04103268331
985,48552.8085475969,7442.34527542746
986,48555.8117752892,7481.0771816908
987,49479.9345807605,7786.29567757845
988,49606.4760467048,7898.34293858664
989,50731.8529909417,8396.82424191515
990,49464.5769851356,7711.52430047283
991,48881.3962165777,7393.33645831236
992,49963.0789406527,7759.02680950922
993,49263.8931081034,7419.63483844335
994,50708.7265111686,7797.45280947721
995,49170.4828811822,7228.31320463917
996,49979.0972037447,7877.00262039166
997,49318.0077742948,7208.0871081752
998,50068.7016402327,7775.5046131066
999,54342.7822484318,8328.02375905563
1000,55030.8967213545,8534.78580864965
