clade,species,RLcat,match,matched_IUCN_name,order,family
mammals,Crocidura_flavescens,LC,direct,Crocidura_flavescens,Eulipotyphla,Soricidae
mammals,Crocidura_hirta,LC,direct,Crocidura_hirta,Eulipotyphla,Soricidae
mammals,Crocidura_fulvastra,LC,direct,Crocidura_fulvastra,Eulipotyphla,Soricidae
mammals,Crocidura_viaria,LC,direct,Crocidura_viaria,Eulipotyphla,Soricidae
mammals,Crocidura_mutesae,DD,direct,Crocidura_mutesae,Eulipotyphla,Soricidae
mammals,Crocidura_goliath,LC,direct,Crocidura_goliath,Eulipotyphla,Soricidae
mammals,Crocidura_olivieri,LC,direct,Crocidura_olivieri,Eulipotyphla,Soricidae
mammals,Crocidura_elgonius,LC,direct,Crocidura_elgonius,Eulipotyphla,Soricidae
mammals,Crocidura_crenata,LC,direct,Crocidura_crenata,Eulipotyphla,Soricidae
mammals,Crocidura_grassei,LC,direct,Crocidura_grassei,Eulipotyphla,Soricidae
mammals,Crocidura_pitmani,DD,direct,Crocidura_pitmani,Eulipotyphla,Soricidae
mammals,Crocidura_muricauda,LC,direct,Crocidura_muricauda,Eulipotyphla,Soricidae
mammals,Crocidura_hilliana,DD,direct,Crocidura_hilliana,Eulipotyphla,Soricidae
mammals,Crocidura_douceti,LC,direct,Crocidura_douceti,Eulipotyphla,Soricidae
mammals,Crocidura_nimbasilvanus,LC,direct,Crocidura_nimbasilvanus,Eulipotyphla,Soricidae
mammals,Crocidura_nimbae,NT,direct,Crocidura_nimbae,Eulipotyphla,Soricidae
mammals,Crocidura_annamitensis,DD,direct,Crocidura_annamitensis,Eulipotyphla,Soricidae
mammals,Crocidura_gracilipes,DD,direct,Crocidura_gracilipes,Eulipotyphla,Soricidae
mammals,Crocidura_selina,DD,direct,Crocidura_selina,Eulipotyphla,Soricidae
mammals,Crocidura_nanilla,LC,direct,Crocidura_nanilla,Eulipotyphla,Soricidae
mammals,Crocidura_munissii,LC,direct,Crocidura_munissii,Eulipotyphla,Soricidae
mammals,Crocidura_mdumai,EN,direct,Crocidura_mdumai,Eulipotyphla,Soricidae
mammals,Crocidura_serezkyensis,LC,direct,Crocidura_serezkyensis,Eulipotyphla,Soricidae
mammals,Crocidura_montis,LC,direct,Crocidura_montis,Eulipotyphla,Soricidae
mammals,Crocidura_macmillani,NT,direct,Crocidura_macmillani,Eulipotyphla,Soricidae
mammals,Crocidura_luna,LC,direct,Crocidura_luna,Eulipotyphla,Soricidae
mammals,Crocidura_monax,DD,direct,Crocidura_monax,Eulipotyphla,Soricidae
mammals,Crocidura_newmarki,NT,direct,Crocidura_newmarki,Eulipotyphla,Soricidae
mammals,Crocidura_denti,LC,direct,Crocidura_denti,Eulipotyphla,Soricidae
mammals,Crocidura_glassi,NT,direct,Crocidura_glassi,Eulipotyphla,Soricidae
mammals,Crocidura_thalia,LC,direct,Crocidura_thalia,Eulipotyphla,Soricidae
mammals,Crocidura_baileyi,LC,direct,Crocidura_baileyi,Eulipotyphla,Soricidae
mammals,Crocidura_arabica,LC,direct,Crocidura_arabica,Eulipotyphla,Soricidae
mammals,Crocidura_niobe,LC,direct,Crocidura_niobe,Eulipotyphla,Soricidae
mammals,Crocidura_zimmermanni,EN,direct,Crocidura_zimmermanni,Eulipotyphla,Soricidae
mammals,Crocidura_canariensis,EN,direct,Crocidura_canariensis,Eulipotyphla,Soricidae
mammals,Crocidura_tarfayensis,DD,direct,Crocidura_tarfayensis,Eulipotyphla,Soricidae
mammals,Crocidura_sicula,LC,direct,Crocidura_sicula,Eulipotyphla,Soricidae
mammals,Crocidura_zimmeri,DD,direct,Crocidura_zimmeri,Eulipotyphla,Soricidae
mammals,Crocidura_leucodon,LC,direct,Crocidura_leucodon,Eulipotyphla,Soricidae
mammals,Crocidura_obscurior,LC,direct,Crocidura_obscurior,Eulipotyphla,Soricidae
mammals,Crocidura_sapaensis,DD,direct,Crocidura_sapaensis,Eulipotyphla,Soricidae
mammals,Crocidura_whitakeri,LC,direct,Crocidura_whitakeri,Eulipotyphla,Soricidae
mammals,Crocidura_pasha,LC,direct,Crocidura_pasha,Eulipotyphla,Soricidae
mammals,Diplomesodon_pulchellum,LC,MDD_synonym,Diplomesodon_pulchellus,Eulipotyphla,Soricidae
mammals,Crocidura_horsfieldii,DD,direct,Crocidura_horsfieldii,Eulipotyphla,Soricidae
mammals,Crocidura_fingui,DD,direct,Crocidura_fingui,Eulipotyphla,Soricidae
mammals,Crocidura_manengubae,VU,direct,Crocidura_manengubae,Eulipotyphla,Soricidae
mammals,Crocidura_miya,EN,direct,Crocidura_miya,Eulipotyphla,Soricidae
mammals,Crocidura_pergrisea,DD,direct,Crocidura_pergrisea,Eulipotyphla,Soricidae
mammals,Crocidura_hikmiya,EN,direct,Crocidura_hikmiya,Eulipotyphla,Soricidae
mammals,Crocidura_planiceps,DD,direct,Crocidura_planiceps,Eulipotyphla,Soricidae
mammals,Crocidura_sokolovi,NT,direct,Crocidura_sokolovi,Eulipotyphla,Soricidae
mammals,Crocidura_trichura,EX,direct,Crocidura_trichura,Eulipotyphla,Soricidae
mammals,Crocidura_neglecta,LC,GBIF_accepted,Crocidura_monticola,Eulipotyphla,Soricidae
mammals,Crocidura_rapax,DD,direct,Crocidura_rapax,Eulipotyphla,Soricidae
mammals,Crocidura_lasiura,LC,direct,Crocidura_lasiura,Eulipotyphla,Soricidae
mammals,Crocidura_dsinezumi,LC,direct,Crocidura_dsinezumi,Eulipotyphla,Soricidae
mammals,Crocidura_fischeri,DD,direct,Crocidura_fischeri,Eulipotyphla,Soricidae
mammals,Crocidura_raineyi,EN,direct,Crocidura_raineyi,Eulipotyphla,Soricidae
mammals,Crocidura_phuquocensis,VU,direct,Crocidura_phuquocensis,Eulipotyphla,Soricidae
mammals,Crocidura_fuliginosa,LC,direct,Crocidura_fuliginosa,Eulipotyphla,Soricidae
mammals,Crocidura_indochinensis,LC,direct,Crocidura_indochinensis,Eulipotyphla,Soricidae
mammals,Crocidura_wuchihensis,DD,direct,Crocidura_wuchihensis,Eulipotyphla,Soricidae
mammals,Crocidura_tanakae,LC,direct,Crocidura_tanakae,Eulipotyphla,Soricidae
mammals,Crocidura_zaitsevi,LC,MDD_synonym,Crocidura_kegoensis,Eulipotyphla,Soricidae
mammals,Crocidura_attenuata,LC,direct,Crocidura_attenuata,Eulipotyphla,Soricidae
mammals,Crocidura_monticola,LC,direct,Crocidura_monticola,Eulipotyphla,Soricidae
mammals,Crocidura_watasei,LC,direct,Crocidura_watasei,Eulipotyphla,Soricidae
mammals,Crocidura_jacksoni,LC,direct,Crocidura_jacksoni,Eulipotyphla,Soricidae
mammals,Crocidura_armenica,DD,direct,Crocidura_armenica,Eulipotyphla,Soricidae
mammals,Crocidura_paradoxura,LC,direct,Crocidura_paradoxura,Eulipotyphla,Soricidae
mammals,Crocidura_lwiroensis,DD,direct,Crocidura_lwiroensis,Eulipotyphla,Soricidae
mammals,Crocidura_susiana,DD,direct,Crocidura_susiana,Eulipotyphla,Soricidae
mammals,Crocidura_bottegoides,EN,direct,Crocidura_bottegoides,Eulipotyphla,Soricidae
mammals,Crocidura_negligens,LC,direct,Crocidura_negligens,Eulipotyphla,Soricidae
mammals,Crocidura_lucina,VU,direct,Crocidura_lucina,Eulipotyphla,Soricidae
mammals,Crocidura_maquassiensis,LC,direct,Crocidura_maquassiensis,Eulipotyphla,Soricidae
mammals,Crocidura_ansellorum,EN,direct,Crocidura_ansellorum,Eulipotyphla,Soricidae
mammals,Crocidura_malayana,LC,direct,Crocidura_malayana,Eulipotyphla,Soricidae
mammals,Crocidura_yankariensis,LC,direct,Crocidura_yankariensis,Eulipotyphla,Soricidae
mammals,Crocidura_abscondita,DD,GBIF_accepted,Crocidura_absconditus,Eulipotyphla,Soricidae
mammals,Crocidura_jenkinsi,CR,direct,Crocidura_jenkinsi,Eulipotyphla,Soricidae
mammals,Crocidura_virgata,LC,direct,Crocidura_virgata,Eulipotyphla,Soricidae
mammals,Crocidura_nigricans,LC,direct,Crocidura_nigricans,Eulipotyphla,Soricidae
mammals,Crocidura_nigripes,LC,direct,Crocidura_nigripes,Eulipotyphla,Soricidae
mammals,Crocidura_ninoyi,DD,direct,Crocidura_ninoyi,Eulipotyphla,Soricidae
mammals,Crocidura_beatus,LC,direct,Crocidura_beatus,Eulipotyphla,Soricidae
mammals,Crocidura_panayensis,DD,direct,Crocidura_panayensis,Eulipotyphla,Soricidae
mammals,Crocidura_negrina,EN,direct,Crocidura_negrina,Eulipotyphla,Soricidae
mammals,Crocidura_guy,DD,direct,Crocidura_guy,Eulipotyphla,Soricidae
mammals,Crocidura_mindorus,DD,direct,Crocidura_mindorus,Eulipotyphla,Soricidae
mammals,Crocidura_grayi,LC,direct,Crocidura_grayi,Eulipotyphla,Soricidae
mammals,Crocidura_palawanensis,LC,direct,Crocidura_palawanensis,Eulipotyphla,Soricidae
mammals,Crocidura_foetida,LC,direct,Crocidura_foetida,Eulipotyphla,Soricidae
mammals,Crocidura_ramona,LC,direct,Crocidura_ramona,Eulipotyphla,Soricidae
mammals,Crocidura_beccarii,LC,direct,Crocidura_beccarii,Eulipotyphla,Soricidae
mammals,Crocidura_longipes,DD,direct,Crocidura_longipes,Eulipotyphla,Soricidae
mammals,Crocidura_smithii,LC,direct,Crocidura_smithii,Eulipotyphla,Soricidae
mammals,Crocidura_lepidura,LC,direct,Crocidura_lepidura,Eulipotyphla,Soricidae
mammals,Crocidura_congobelgica,LC,direct,Crocidura_congobelgica,Eulipotyphla,Soricidae
mammals,Crocidura_orientalis,LC,direct,Crocidura_orientalis,Eulipotyphla,Soricidae
mammals,Crocidura_erica,DD,direct,Crocidura_erica,Eulipotyphla,Soricidae
mammals,Crocidura_brunnea,LC,direct,Crocidura_brunnea,Eulipotyphla,Soricidae
mammals,Crocidura_thomensis,EN,direct,Crocidura_thomensis,Eulipotyphla,Soricidae
mammals,Crocidura_somalica,LC,direct,Crocidura_somalica,Eulipotyphla,Soricidae
mammals,Crocidura_zarudnyi,LC,direct,Crocidura_zarudnyi,Eulipotyphla,Soricidae
mammals,Crocidura_phanluongi,LC,direct,Crocidura_phanluongi,Eulipotyphla,Soricidae
mammals,Crocidura_bottegi,DD,direct,Crocidura_bottegi,Eulipotyphla,Soricidae
mammals,Crocidura_aleksandrisi,LC,direct,Crocidura_aleksandrisi,Eulipotyphla,Soricidae
mammals,Crocidura_caspica,DD,direct,Crocidura_caspica,Eulipotyphla,Soricidae
mammals,Crocidura_pullata,LC,direct,Crocidura_pullata,Eulipotyphla,Soricidae
mammals,Crocidura_sibirica,LC,direct,Crocidura_sibirica,Eulipotyphla,Soricidae
mammals,Crocidura_suaveolens,LC,direct,Crocidura_suaveolens,Eulipotyphla,Soricidae
mammals,Crocidura_shantungensis,LC,direct,Crocidura_shantungensis,Eulipotyphla,Soricidae
mammals,Crocidura_hutanis,LC,direct,Crocidura_hutanis,Eulipotyphla,Soricidae
mammals,Crocidura_batakorum,DD,direct,Crocidura_batakorum,Eulipotyphla,Soricidae
mammals,Crocidura_andamanensis,CR,direct,Crocidura_andamanensis,Eulipotyphla,Soricidae
mammals,Crocidura_usambarae,VU,direct,Crocidura_usambarae,Eulipotyphla,Soricidae
mammals,Crocidura_turba,LC,direct,Crocidura_turba,Eulipotyphla,Soricidae
mammals,Crocidura_cranbrooki,DD,direct,Crocidura_cranbrooki,Eulipotyphla,Soricidae
mammals,Crocidura_polia,DD,direct,Crocidura_polia,Eulipotyphla,Soricidae
mammals,Crocidura_nigeriae,LC,direct,Crocidura_nigeriae,Eulipotyphla,Soricidae
mammals,Crocidura_levicula,LC,direct,Crocidura_levicula,Eulipotyphla,Soricidae
mammals,Crocidura_rhoditis,VU,direct,Crocidura_rhoditis,Eulipotyphla,Soricidae
mammals,Crocidura_xantippe,LC,direct,Crocidura_xantippe,Eulipotyphla,Soricidae
mammals,Crocidura_musseri,VU,direct,Crocidura_musseri,Eulipotyphla,Soricidae
mammals,Crocidura_elongata,LC,direct,Crocidura_elongata,Eulipotyphla,Soricidae
mammals,Crocidura_lea,LC,direct,Crocidura_lea,Eulipotyphla,Soricidae
mammals,Crocidura_nigrofusca,LC,direct,Crocidura_nigrofusca,Eulipotyphla,Soricidae
mammals,Suncus_zeylanicus,EN,direct,Suncus_zeylanicus,Eulipotyphla,Soricidae
mammals,Suncus_mertensi,EN,direct,Suncus_mertensi,Eulipotyphla,Soricidae
mammals,Suncus_dayi,EN,direct,Suncus_dayi,Eulipotyphla,Soricidae
mammals,Suncus_ater,DD,direct,Suncus_ater,Eulipotyphla,Soricidae
mammals,Suncus_stoliczkanus,LC,direct,Suncus_stoliczkanus,Eulipotyphla,Soricidae
mammals,Suncus_montanus,LC,direct,Suncus_montanus,Eulipotyphla,Soricidae
mammals,Sylvisorex_morio,EN,direct,Sylvisorex_morio,Eulipotyphla,Soricidae
mammals,Suncus_murinus,LC,direct,Suncus_murinus,Eulipotyphla,Soricidae
mammals,Sylvisorex_pluvialis,DD,direct,Sylvisorex_pluvialis,Eulipotyphla,Soricidae
mammals,Feroculus_feroculus,EN,direct,Feroculus_feroculus,Eulipotyphla,Soricidae
mammals,Suncus_madagascariensis,LC,MDD_synonym,Suncus_etruscus,Eulipotyphla,Soricidae
mammals,Suncus_etruscus,LC,direct,Suncus_etruscus,Eulipotyphla,Soricidae
mammals,Suncus_fellowesgordoni,EN,direct,Suncus_fellowesgordoni,Eulipotyphla,Soricidae
mammals,Suncus_lixus,LC,MDD_synonym,Suncus_lixa,Eulipotyphla,Soricidae
mammals,Sylvisorex_oriundus,DD,direct,Sylvisorex_oriundus,Eulipotyphla,Soricidae
mammals,Sylvisorex_isabellae,VU,direct,Sylvisorex_isabellae,Eulipotyphla,Soricidae
mammals,Suncus_malayanus,LC,direct,Suncus_malayanus,Eulipotyphla,Soricidae
mammals,Solisorex_pearsoni,EN,direct,Solisorex_pearsoni,Eulipotyphla,Soricidae
mammals,Blarinella_wardi,LC,direct,Blarinella_wardi,Eulipotyphla,Soricidae
mammals,Blarinella_quadraticauda,NT,direct,Blarinella_quadraticauda,Eulipotyphla,Soricidae
mammals,Blarinella_griselda,LC,direct,Blarinella_griselda,Eulipotyphla,Soricidae
mammals,Surdisorex_schlitteri,DD,direct,Surdisorex_schlitteri,Eulipotyphla,Soricidae
mammals,Surdisorex_polulus,DD,direct,Surdisorex_polulus,Eulipotyphla,Soricidae
mammals,Surdisorex_norae,LC,direct,Surdisorex_norae,Eulipotyphla,Soricidae
mammals,Cryptotis_perijensis,DD,direct,Cryptotis_perijensis,Eulipotyphla,Soricidae
mammals,Cryptotis_lacandonensis,NM,no_RedList_match,,Eulipotyphla,Soricidae
mammals,Cryptotis_colombiana,LC,direct,Cryptotis_colombiana,Eulipotyphla,Soricidae
mammals,Blarina_hylophaga,LC,direct,Blarina_hylophaga,Eulipotyphla,Soricidae
mammals,Blarina_carolinensis,LC,direct,Blarina_carolinensis,Eulipotyphla,Soricidae
mammals,Blarina_brevicauda,LC,direct,Blarina_brevicauda,Eulipotyphla,Soricidae
mammals,Cryptotis_gracilis,LC,direct,Cryptotis_gracilis,Eulipotyphla,Soricidae
mammals,Cryptotis_aroensis,EN,direct,Cryptotis_aroensis,Eulipotyphla,Soricidae
mammals,Cryptotis_orophila,DD,direct,Cryptotis_orophila,Eulipotyphla,Soricidae
mammals,Cryptotis_nigrescens,LC,direct,Cryptotis_nigrescens,Eulipotyphla,Soricidae
mammals,Cryptotis_venezuelensis,DD,direct,Cryptotis_venezuelensis,Eulipotyphla,Soricidae
mammals,Cryptotis_peruviensis,DD,direct,Cryptotis_peruviensis,Eulipotyphla,Soricidae
mammals,Cryptotis_niausa,DD,direct,Cryptotis_niausa,Eulipotyphla,Soricidae
mammals,Cryptotis_brachyonyx,DD,direct,Cryptotis_brachyonyx,Eulipotyphla,Soricidae
mammals,Cryptotis_magna,VU,direct,Cryptotis_magna,Eulipotyphla,Soricidae
mammals,Cryptotis_medellinia,LC,direct,Cryptotis_medellinia,Eulipotyphla,Soricidae
mammals,Cryptotis_phillipsii,VU,direct,Cryptotis_phillipsii,Eulipotyphla,Soricidae
mammals,Cryptotis_mexicana,LC,direct,Cryptotis_mexicana,Eulipotyphla,Soricidae
mammals,Cryptotis_nelsoni,CR,direct,Cryptotis_nelsoni,Eulipotyphla,Soricidae
mammals,Cryptotis_obscura,LC,direct,Cryptotis_obscura,Eulipotyphla,Soricidae
mammals,Cryptotis_equatoris,LC,direct,Cryptotis_equatoris,Eulipotyphla,Soricidae
mammals,Cryptotis_montivaga,LC,direct,Cryptotis_montivaga,Eulipotyphla,Soricidae
mammals,Cryptotis_tamensis,LC,direct,Cryptotis_tamensis,Eulipotyphla,Soricidae
mammals,Cryptotis_peregrina,DD,direct,Cryptotis_peregrina,Eulipotyphla,Soricidae
mammals,Cryptotis_goldmani,LC,direct,Cryptotis_goldmani,Eulipotyphla,Soricidae
mammals,Cryptotis_meridensis,VU,direct,Cryptotis_meridensis,Eulipotyphla,Soricidae
mammals,Cryptotis_squamipes,LC,direct,Cryptotis_squamipes,Eulipotyphla,Soricidae
mammals,Cryptotis_tropicalis,NT,direct,Cryptotis_tropicalis,Eulipotyphla,Soricidae
mammals,Cryptotis_lacertosus,DD,direct,Cryptotis_lacertosus,Eulipotyphla,Soricidae
mammals,Cryptotis_hondurensis,DD,direct,Cryptotis_hondurensis,Eulipotyphla,Soricidae
mammals,Cryptotis_mam,DD,direct,Cryptotis_mam,Eulipotyphla,Soricidae
mammals,Cryptotis_mera,EN,MDD_synonym,Cryptotis_merus,Eulipotyphla,Soricidae
mammals,Cryptotis_goodwini,LC,direct,Cryptotis_goodwini,Eulipotyphla,Soricidae
mammals,Cryptotis_merriami,LC,direct,Cryptotis_merriami,Eulipotyphla,Soricidae
mammals,Cryptotis_endersi,EN,direct,Cryptotis_endersi,Eulipotyphla,Soricidae
mammals,Cryptotis_alticola,NT,direct,Cryptotis_alticola,Eulipotyphla,Soricidae
mammals,Cryptotis_thomasi,LC,direct,Cryptotis_thomasi,Eulipotyphla,Soricidae
mammals,Cryptotis_griseoventris,EN,direct,Cryptotis_griseoventris,Eulipotyphla,Soricidae
mammals,Cryptotis_mayensis,LC,direct,Cryptotis_mayensis,Eulipotyphla,Soricidae
mammals,Cryptotis_oreoryctes,EN,direct,Cryptotis_oreoryctes,Eulipotyphla,Soricidae
mammals,Cryptotis_parva,LC,direct,Cryptotis_parva,Eulipotyphla,Soricidae
mammals,Sorex_alpinus,NT,direct,Sorex_alpinus,Eulipotyphla,Soricidae
mammals,Sorex_buchariensis,DD,direct,Sorex_buchariensis,Eulipotyphla,Soricidae
mammals,Sorex_oreopolus,LC,direct,Sorex_oreopolus,Eulipotyphla,Soricidae
mammals,Sorex_bedfordiae,LC,direct,Sorex_bedfordiae,Eulipotyphla,Soricidae
mammals,Sorex_ventralis,LC,direct,Sorex_ventralis,Eulipotyphla,Soricidae
mammals,Sorex_excelsus,LC,direct,Sorex_excelsus,Eulipotyphla,Soricidae
mammals,Sorex_veraecrucis,LC,direct,Sorex_veraecrucis,Eulipotyphla,Soricidae
mammals,Sorex_cylindricauda,LC,direct,Sorex_cylindricauda,Eulipotyphla,Soricidae
mammals,Sorex_gracillimus,LC,direct,Sorex_gracillimus,Eulipotyphla,Soricidae
mammals,Sorex_yukonicus,LC,direct,Sorex_yukonicus,Eulipotyphla,Soricidae
mammals,Sorex_ixtlanensis,DD,direct,Sorex_ixtlanensis,Eulipotyphla,Soricidae
mammals,Sorex_planiceps,LC,direct,Sorex_planiceps,Eulipotyphla,Soricidae
mammals,Sorex_minutissimus,LC,direct,Sorex_minutissimus,Eulipotyphla,Soricidae
mammals,Sorex_hosonoi,LC,direct,Sorex_hosonoi,Eulipotyphla,Soricidae
mammals,Sorex_mirabilis,DD,direct,Sorex_mirabilis,Eulipotyphla,Soricidae
mammals,Sorex_minutus,LC,direct,Sorex_minutus,Eulipotyphla,Soricidae
mammals,Sorex_volnuchini,LC,direct,Sorex_volnuchini,Eulipotyphla,Soricidae
mammals,Sorex_thibetanus,LC,direct,Sorex_thibetanus,Eulipotyphla,Soricidae
mammals,Sorex_caecutiens,LC,direct,Sorex_caecutiens,Eulipotyphla,Soricidae
mammals,Sorex_shinto,LC,direct,Sorex_shinto,Eulipotyphla,Soricidae
mammals,Sorex_isodon,LC,direct,Sorex_isodon,Eulipotyphla,Soricidae
mammals,Sorex_unguiculatus,LC,direct,Sorex_unguiculatus,Eulipotyphla,Soricidae
mammals,Sorex_tundrensis,LC,direct,Sorex_tundrensis,Eulipotyphla,Soricidae
mammals,Sorex_asper,LC,direct,Sorex_asper,Eulipotyphla,Soricidae
mammals,Sorex_daphaenodon,LC,direct,Sorex_daphaenodon,Eulipotyphla,Soricidae
mammals,Sorex_coronatus,LC,direct,Sorex_coronatus,Eulipotyphla,Soricidae
mammals,Sorex_araneus,LC,direct,Sorex_araneus,Eulipotyphla,Soricidae
mammals,Sorex_granarius,LC,direct,Sorex_granarius,Eulipotyphla,Soricidae
mammals,Sorex_satunini,LC,direct,Sorex_satunini,Eulipotyphla,Soricidae
mammals,Sorex_antinorii,LC,direct,Sorex_antinorii,Eulipotyphla,Soricidae
mammals,Sorex_arcticus,LC,direct,Sorex_arcticus,Eulipotyphla,Soricidae
mammals,Sorex_maritimensis,LC,direct,Sorex_maritimensis,Eulipotyphla,Soricidae
mammals,Sorex_samniticus,LC,direct,Sorex_samniticus,Eulipotyphla,Soricidae
mammals,Sorex_kozlovi,DD,direct,Sorex_kozlovi,Eulipotyphla,Soricidae
mammals,Sorex_roboratus,LC,direct,Sorex_roboratus,Eulipotyphla,Soricidae
mammals,Sorex_mediopua,LC,direct,Sorex_mediopua,Eulipotyphla,Soricidae
mammals,Sorex_sclateri,CR,direct,Sorex_sclateri,Eulipotyphla,Soricidae
mammals,Sorex_stizodon,CR,direct,Sorex_stizodon,Eulipotyphla,Soricidae
mammals,Sorex_veraepacis,LC,direct,Sorex_veraepacis,Eulipotyphla,Soricidae
mammals,Sorex_cansulus,LC,direct,Sorex_cansulus,Eulipotyphla,Soricidae
mammals,Sorex_arunchi,LC,MDD_synonym,Sorex_antinorii,Eulipotyphla,Soricidae
mammals,Sorex_raddei,LC,direct,Sorex_raddei,Eulipotyphla,Soricidae
mammals,Sorex_saussurei,LC,direct,Sorex_saussurei,Eulipotyphla,Soricidae
mammals,Sorex_trowbridgii,LC,direct,Sorex_trowbridgii,Eulipotyphla,Soricidae
mammals,Sorex_arizonae,LC,direct,Sorex_arizonae,Eulipotyphla,Soricidae
mammals,Sorex_hoyi,LC,direct,Sorex_hoyi,Eulipotyphla,Soricidae
mammals,Sorex_orizabae,LC,direct,Sorex_orizabae,Eulipotyphla,Soricidae
mammals,Sorex_dispar,LC,direct,Sorex_dispar,Eulipotyphla,Soricidae
mammals,Sorex_fumeus,LC,direct,Sorex_fumeus,Eulipotyphla,Soricidae
mammals,Sorex_nanus,LC,direct,Sorex_nanus,Eulipotyphla,Soricidae
mammals,Sorex_tenellus,LC,direct,Sorex_tenellus,Eulipotyphla,Soricidae
mammals,Sorex_sonomae,LC,direct,Sorex_sonomae,Eulipotyphla,Soricidae
mammals,Sorex_merriami,LC,direct,Sorex_merriami,Eulipotyphla,Soricidae
mammals,Sorex_bendirii,LC,direct,Sorex_bendirii,Eulipotyphla,Soricidae
mammals,Sorex_palustris,LC,direct,Sorex_palustris,Eulipotyphla,Soricidae
mammals,Sorex_monticolus,LC,GBIF_iucn_link,Sorex_monticolus,Eulipotyphla,Soricidae
mammals,Sorex_bairdi,LC,direct,Sorex_bairdi,Eulipotyphla,Soricidae
mammals,Sorex_pacificus,LC,direct,Sorex_pacificus,Eulipotyphla,Soricidae
mammals,Sorex_neomexicanus,DD,direct,Sorex_neomexicanus,Eulipotyphla,Soricidae
mammals,Sorex_ornatus,LC,direct,Sorex_ornatus,Eulipotyphla,Soricidae
mammals,Sorex_macrodon,NT,direct,Sorex_macrodon,Eulipotyphla,Soricidae
mammals,Sorex_vagrans,LC,direct,Sorex_vagrans,Eulipotyphla,Soricidae
mammals,Sorex_rohweri,LC,direct,Sorex_rohweri,Eulipotyphla,Soricidae
mammals,Sorex_preblei,LC,direct,Sorex_preblei,Eulipotyphla,Soricidae
mammals,Sorex_haydeni,LC,direct,Sorex_haydeni,Eulipotyphla,Soricidae
mammals,Sorex_camtschatica,LC,direct,Sorex_camtschatica,Eulipotyphla,Soricidae
mammals,Sorex_jacksoni,LC,direct,Sorex_jacksoni,Eulipotyphla,Soricidae
mammals,Sorex_portenkoi,DD,direct,Sorex_portenkoi,Eulipotyphla,Soricidae
mammals,Sorex_ugyunak,LC,direct,Sorex_ugyunak,Eulipotyphla,Soricidae
mammals,Sorex_pribilofensis,EN,direct,Sorex_pribilofensis,Eulipotyphla,Soricidae
mammals,Sorex_leucogaster,DD,direct,Sorex_leucogaster,Eulipotyphla,Soricidae
mammals,Sorex_lyelli,LC,direct,Sorex_lyelli,Eulipotyphla,Soricidae
mammals,Sorex_cinereus,LC,direct,Sorex_cinereus,Eulipotyphla,Soricidae
mammals,Sorex_milleri,VU,direct,Sorex_milleri,Eulipotyphla,Soricidae
mammals,Sorex_longirostris,LC,direct,Sorex_longirostris,Eulipotyphla,Soricidae
mammals,Sorex_emarginatus,LC,direct,Sorex_emarginatus,Eulipotyphla,Soricidae
mammals,Sorex_sinalis,DD,direct,Sorex_sinalis,Eulipotyphla,Soricidae
mammals,Sorex_alaskanus,DD,direct,Sorex_alaskanus,Eulipotyphla,Soricidae
mammals,Anourosorex_assamensis,LC,direct,Anourosorex_assamensis,Eulipotyphla,Soricidae
mammals,Anourosorex_squamipes,LC,direct,Anourosorex_squamipes,Eulipotyphla,Soricidae
mammals,Anourosorex_yamashinai,LC,direct,Anourosorex_yamashinai,Eulipotyphla,Soricidae
mammals,Anourosorex_schmidi,DD,direct,Anourosorex_schmidi,Eulipotyphla,Soricidae
mammals,Episoriculus_fumidus,LC,direct,Episoriculus_fumidus,Eulipotyphla,Soricidae
mammals,Episoriculus_macrurus,LC,direct,Episoriculus_macrurus,Eulipotyphla,Soricidae
mammals,Episoriculus_leucops,LC,direct,Episoriculus_leucops,Eulipotyphla,Soricidae
mammals,Episoriculus_caudatus,LC,direct,Episoriculus_caudatus,Eulipotyphla,Soricidae
