EDGErank,EDrank,species,order,family,genus,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp,isEDGEsp_frac,n_trees,match,mdd_sciName,extinct
4597,5595,Platyrrhinus_ismaeli,Chiroptera,Phyllostomidae,Platyrrhinus,NT,0.067513848771444,0.0421607016561245,0.562199146693649,0.290513394866076,0.121536917794065,0.042312849838342,0.519934771083059,0,0.0,1000,direct,Platyrrhinus_ismaeli,0.0
4598,3467,Sorex_cinereus,Eulipotyphla,Soricidae,Sorex,LC,0.0675112234650038,0.0478311286225229,1.37975006695105,0.60234174367895,0.0507524336224387,0.0277991430994477,1.33332770278073,0,0.0,1000,direct,Sorex_cinereus,0.0
4599,3564,Scotoecus_hirundo,Chiroptera,Vespertilionidae,Scotoecus,LC,0.0674564198241872,0.111841238720057,1.34350454807835,2.1755015661166,0.0505044783997378,0.0270522147123457,1.63588774506608,0,0.0,1000,direct,Scotoecus_hirundo,0.0
4600,3304,Dobsonia_praedatrix,Chiroptera,Pteropodidae,Dobsonia,LC,0.0674257672224776,0.0809301757746725,1.44913382807307,1.55500268162387,0.0506585119291791,0.0265554296814426,1.34085018613155,0,0.0,1000,direct,Dobsonia_praedatrix,0.0
4601,3685,Allactaga_balikunica,Rodentia,Dipodidae,Orientallactaga,LC,0.0674203676759463,0.102751520102076,1.30136693679842,1.86969892040293,0.0497461462650538,0.0270432583894833,1.86080607065926,0,0.0,1000,synonym:MSW3,Orientallactaga_balikunica,0.0
4602,3300,Dobsonia_inermis,Chiroptera,Pteropodidae,Dobsonia,LC,0.0674022057019895,0.0761669557456559,1.45138045823142,1.50398645943861,0.0506585119291791,0.0264949595695415,1.36309160432336,0,0.0,1000,direct,Dobsonia_inermis,0.0
4603,3400,Gerbillus_gerbillus,Rodentia,Muridae,Gerbillus,LC,0.0673702771554998,0.0778819695446169,1.4079075462777,1.50196584865411,0.0503199471318878,0.0272726944160613,1.26197395116287,0,0.0,1000,direct,Gerbillus_gerbillus,0.0
4604,3727,Pipistrellus_nanulus,Chiroptera,Vespertilionidae,Pipistrellus,LC,0.0673290520401002,0.135427927111493,1.28373725885902,2.54900093932162,0.0511829048205115,0.0272943465062877,1.93936330240807,0,0.0,1000,direct,Pipistrellus_nanulus,0.0
4605,3590,Pipistrellus_angulatus,Chiroptera,Vespertilionidae,Alionoctula,LC,0.0673214772944719,0.120182563735279,1.33464383503679,2.19125478982262,0.0501543158657434,0.0268334768903476,1.7298331895803,0,0.0,1000,synonym:MSW3,Alionoctula_angulata,0.0
4606,3574,Papio_ursinus,Primates,Cercopithecidae,Papio,LC,0.0673042863017333,0.0434136645473145,1.34103788483029,0.495430247752345,0.0509586836429141,0.0281049657311,1.3197375807678,0,0.0,1000,direct,Papio_ursinus,0.0
4607,3515,Peromyscus_mexicanus,Rodentia,Cricetidae,Peromyscus,LC,0.0672917660189897,0.0408621546787515,1.36178261727295,0.468402008788444,0.0514217701014941,0.027552552495901,1.2205322365012,0,0.0,1000,direct,Peromyscus_mexicanus,0.0
4608,3601,Crocidura_macarthuri,Eulipotyphla,Soricidae,Crocidura,LC,0.0672833398750656,0.0917311678172434,1.32867259781358,1.80061755946814,0.0512187891124285,0.027377211794921,1.58825789827353,0,0.0,1000,direct,Crocidura_macarthuri,0.0
4609,3543,Capreolus_capreolus,Artiodactyla,Cervidae,Capreolus,LC,0.0672757793968432,0.0477457974305515,1.35163335307781,0.791431496576767,0.0497013475895112,0.0268738671457846,1.2835185267862,0,0.0,1000,direct,Capreolus_capreolus,0.0
4610,3650,Callosciurus_baluensis,Rodentia,Sciuridae,Callosciurus,LC,0.067271004591889,0.105326279628971,1.31145124670909,1.99895710822678,0.0507179599309811,0.0276698129254942,1.82359410990912,0,0.0,1000,direct,Callosciurus_baluensis,0.0
4611,3608,Auliscomys_pictus,Rodentia,Cricetidae,Auliscomys,LC,0.0672491907106924,0.0405803685114473,1.32530109801198,0.449433033549538,0.0501549169020984,0.0281172372410533,1.2577927987295,0,0.0,1000,direct,Auliscomys_pictus,0.0
4612,3521,Artibeus_lituratus,Chiroptera,Phyllostomidae,Artibeus,LC,0.067249095396269,0.0380719967386842,1.35898640812811,0.390979046443974,0.0504484313583807,0.0275077610374641,1.3889432091275,0,0.0,1000,direct,Artibeus_lituratus,0.0
4613,3686,Lophostoma_yasuni,Chiroptera,Phyllostomidae,Lophostoma,LC,0.0672437516756427,0.104481843601871,1.30125852734326,2.13342813434176,0.0505530585536003,0.0284753157526199,1.76723902532498,0,0.0,1000,synonym:nominalName,Lophostoma_carrikeri,0.0
4614,3404,Steatomys_krebsii,Rodentia,Nesomyidae,Steatomys,LC,0.0672280674313314,0.0664854819078646,1.4066174593845,1.18756597689408,0.0497133264961379,0.0279974239831881,1.35389280208646,0,0.0,1000,direct,Steatomys_krebsii,0.0
4615,3547,Moschiola_kathygre,Artiodactyla,Tragulidae,Moschiola,LC,0.0671995123229734,0.140480156057888,1.35005957188935,2.67907321696211,0.0497573517824337,0.0275400114638305,2.92562166794702,0,0.0,1000,direct,Moschiola_kathygre,0.0
4616,3423,Perognathus_longimembris,Rodentia,Heteromyidae,Perognathus,LC,0.0671907113495976,0.0414138727308903,1.39859313181687,0.631523363459427,0.0496067788098513,0.0273303333981818,1.2964107717411,0,0.0,1000,direct,Perognathus_longimembris,0.0
4617,3449,Scotoecus_pallidus,Chiroptera,Vespertilionidae,Scotoecus,LC,0.0671305750930392,0.11640355088992,1.38500875272886,2.12162576868357,0.0504549881700975,0.0269459170748558,1.6318019245204,0,0.0,1000,direct,Scotoecus_pallidus,0.0
4618,3525,Peromyscus_gymnotis,Rodentia,Cricetidae,Peromyscus,LC,0.067103071894565,0.041930946059984,1.35754730833683,0.456216928699885,0.0514217701014941,0.027552552495901,1.24097793785375,0,0.0,1000,direct,Peromyscus_gymnotis,0.0
4619,3567,Uromys_caudimaculatus,Rodentia,Muridae,Uromys,LC,0.0670343213421443,0.0923855064385448,1.34280338863767,1.64218252028569,0.0509189984430427,0.0272769587890047,0.998589386693018,0,0.0,1000,direct,Uromys_caudimaculatus,0.0
4620,3644,Zyzomys_argurus,Rodentia,Muridae,Zyzomys,LC,0.0670189185877169,0.0889861794265015,1.31350916516576,1.60988457171482,0.051539881150557,0.0274211492772441,1.00347697617278,0,0.0,1000,direct,Zyzomys_argurus,0.0
4621,3537,Geomys_knoxjonesi,Rodentia,Geomyidae,Geomys,LC,0.0669613400130478,0.0410321019865641,1.35383606281391,0.517796649443232,0.0497461462650538,0.0270723915829621,1.3114164858815,0,0.0,1000,direct,Geomys_knoxjonesi,0.0
4622,3568,Hylomyscus_walterverheyeni,Rodentia,Muridae,Hylomyscus,LC,0.066936113206323,0.0420957013643976,1.34195377616429,0.419875001064921,0.0510610528447249,0.0276737263275012,1.26301980740536,0,0.0,1000,direct,Hylomyscus_walterverheyeni,0.0
4623,3462,Graphiurus_rupicola,Rodentia,Gliridae,Graphiurus,LC,0.0669290198818393,0.10571110181736,1.38166546534799,2.11143931185205,0.0503405437481553,0.0281009037462902,1.98508881690336,0,0.0,1000,direct,Graphiurus_rupicola,0.0
4624,3298,Gerbillus_nigeriae,Rodentia,Muridae,Gerbillus,LC,0.0669115627877865,0.0675411097118856,1.4525894662268,1.29855530392321,0.0503199471318878,0.027201951765315,1.26077035672665,0,0.0,1000,direct,Gerbillus_nigeriae,0.0
4625,3791,Graphiurus_ocularis,Rodentia,Gliridae,Graphiurus,LC,0.0669024321993932,0.111483483466365,1.25991823315205,2.17489175703989,0.0503405437481553,0.0281009037462902,1.97245854195375,0,0.0,1000,direct,Graphiurus_ocularis,0.0
4626,3507,Capreolus_pygargus,Artiodactyla,Cervidae,Capreolus,LC,0.0668190194452963,0.0463428932586349,1.36389451389644,0.790615123658176,0.0498509369925896,0.026937206717868,1.2835185267862,0,0.0,1000,direct,Capreolus_pygargus,0.0
4627,3516,Sciurus_lis,Rodentia,Sciuridae,Sciurus,LC,0.0667803468677985,0.0517491558985143,1.36088856007696,0.782786547381841,0.0505349861544371,0.0282571227147853,1.12853749870777,0,0.0,1000,direct,Sciurus_lis,0.0
4628,3674,Crocidura_xantippe,Eulipotyphla,Soricidae,Crocidura,LC,0.0666995731873222,0.0876957481856285,1.30458558906095,1.76096020532644,0.0507338756989515,0.0277491329998286,1.57335861172965,0,0.0,1000,direct,Crocidura_xantippe,0.0
4629,3689,Sorex_asper,Eulipotyphla,Soricidae,Sorex,LC,0.0666917363161226,0.050453584418498,1.30001672026951,0.669041597298894,0.0515979655610654,0.0281932118167354,1.26114516038588,0,0.0,1000,direct,Sorex_asper,0.0
4630,3441,Graphiurus_platyops,Rodentia,Gliridae,Graphiurus,LC,0.0666546922048544,0.118477310839678,1.38873146996225,2.18611725194059,0.0503081846819622,0.0280743169426705,1.982913122953,0,0.0,1000,direct,Graphiurus_platyops,0.0
4631,3600,Crocidura_smithii,Eulipotyphla,Soricidae,Crocidura,LC,0.0665768301596585,0.100044954894368,1.32892183373278,1.80395763872928,0.0507338756989515,0.0277238041564757,1.53482753098908,0,0.0,1000,direct,Crocidura_smithii,0.0
4632,3645,Crocidura_foxi,Eulipotyphla,Soricidae,Crocidura,LC,0.0665249634881736,0.0968588217025077,1.31349462416009,1.94724551133966,0.0506243207332888,0.0272996402557454,1.53478935126995,0,0.0,1000,direct,Crocidura_foxi,0.0
4633,3555,Felis_margarita,Carnivora,Felidae,Felis,LC,0.0664692899394523,0.0443178175285131,1.34686749800248,0.587972406646643,0.0497573517824337,0.0271675106856018,1.32868358019048,0,0.0,1000,direct,Felis_margarita,0.0
4634,3447,Miniopterus_majori,Chiroptera,Miniopteridae,Miniopterus,LC,0.0664574636172969,0.0553068984734367,1.38572399410515,0.850208215370226,0.0514312438054471,0.0285068304385139,1.24625178897098,0,0.0,1000,direct,Miniopterus_majori,0.0
4635,3596,Auliscomys_boliviensis,Rodentia,Cricetidae,Auliscomys,LC,0.0664530296717159,0.0391813942468446,1.33190889656868,0.445338327245452,0.0501549169020984,0.0281172372410533,1.2577927987295,0,0.0,1000,direct,Auliscomys_boliviensis,0.0
4636,3619,Phyllotis_xanthopygus,Rodentia,Cricetidae,Phyllotis,LC,0.0664234358348334,0.0395387300766401,1.32153792417773,0.445962693523196,0.0503756460262845,0.0281651289332646,1.23483859409268,0,0.0,1000,direct,Phyllotis_xanthopygus,0.0
4637,3646,Hemiechinus_auritus,Eulipotyphla,Erinaceidae,Hemiechinus,LC,0.066384066427873,0.0752714815102319,1.31308014994698,1.37474950213338,0.0511680703013464,0.0282679558136804,1.39916441534657,0,0.0,1000,direct,Hemiechinus_auritus,0.0
4638,3591,Crocidura_whitakeri,Eulipotyphla,Soricidae,Crocidura,LC,0.0663516885399318,0.102557763757424,1.33368906735451,1.89735517371404,0.0503625636286613,0.0278407002361764,1.64216555391294,0,0.0,1000,direct,Crocidura_whitakeri,0.0
4639,3442,Lophuromys_flavopunctatus,Rodentia,Muridae,Lophuromys,LC,0.0663002022904913,0.0878251981649222,1.38799148671175,1.75102823132096,0.0508016604830877,0.0271249542716726,1.23228910229253,0,0.0,1000,direct,Lophuromys_flavopunctatus,0.0
4640,3579,Macaca_fuscata,Primates,Cercopithecidae,Macaca,LC,0.066246053667231,0.0404826011777374,1.33806705457685,0.496585605842984,0.0505542402707521,0.0281618721900414,1.01572327277351,0,0.0,1000,direct,Macaca_fuscata,0.0
4641,3504,Chiroderma_villosum,Chiroptera,Phyllostomidae,Chiroderma,LC,0.0662380755205277,0.0425030183748187,1.36429016267369,0.584787945274148,0.0497887269629055,0.0277954186921672,1.09591229541838,0,0.0,1000,direct,Chiroderma_villosum,0.0
4642,3559,Thallomys_paedulcus,Rodentia,Muridae,Thallomys,LC,0.0662249530017926,0.0423227551346394,1.34509198993551,0.564599455185314,0.0509721973921851,0.0274014814064108,1.23809725285151,0,0.0,1000,direct,Thallomys_paedulcus,0.0
4643,3638,Cephalophus_weynsi,Artiodactyla,Bovidae,Cephalophorus,LC,0.0662243077328684,0.0389709180652041,1.316161966593,0.50120296664866,0.0500072434492239,0.0274680508150998,1.3439545848644,0,0.0,1000,synonym:MSW3,Cephalophorus_weynsi,0.0
4644,3708,Loxodontomys_pikumche,Rodentia,Cricetidae,Loxodontomys,LC,0.0662201022453518,0.091073930566723,1.29143880811604,1.70605222964294,0.0502056544206936,0.0282034287459688,1.50646047516663,0,0.0,1000,synonym:nominalName,Loxodontomys_micropus,0.0
4645,3482,Chaerephon_chapini,Chiroptera,Molossidae,Mops,LC,0.0661843371709681,0.0919091498913475,1.37251111477225,1.81240641600474,0.050957211203436,0.0276865654831992,1.37359624945166,0,0.0,1000,synonym:MSW3,Mops_chapini,0.0
4646,3598,Sturnira_lilium,Chiroptera,Phyllostomidae,Sturnira,LC,0.0661090786020863,0.0404408994721143,1.33152134905588,0.476279871094273,0.0499037417522054,0.0282316591974962,1.31373470833973,0,0.0,1000,direct,Sturnira_lilium,0.0
4647,3502,Crocidura_nigrofusca,Eulipotyphla,Soricidae,Crocidura,LC,0.0660638737750129,0.089813854267191,1.36452671331377,1.71373424675178,0.0506630216596022,0.0278028572920363,1.51360796182515,0,0.0,1000,direct,Crocidura_nigrofusca,0.0
4648,3548,Lynx_lynx,Carnivora,Felidae,Lynx,LC,0.0660568975861523,0.039968196537,1.34988409173876,0.465916682130169,0.049391954044131,0.027140719527231,1.3489405196221,0,0.0,1000,direct,Lynx_lynx,0.0
4649,3529,Stenocephalemys_griseicauda,Rodentia,Muridae,Stenocephalemys,LC,0.0660410155630197,0.0419731575561597,1.35693069950987,0.544811822763101,0.0510610528447249,0.0277856470171945,1.23688618441,0,0.0,1000,direct,Stenocephalemys_griseicauda,0.0
4650,3560,Sciurus_vulgaris,Rodentia,Sciuridae,Sciurus,LC,0.066036079288495,0.0518499931922229,1.34488949705919,0.803189320454349,0.0505705543301741,0.0283057699768432,1.14708919183813,0,0.0,1000,direct,Sciurus_vulgaris,0.0
4651,3398,Rhipidomys_itoan,Rodentia,Cricetidae,Rhipidomys,LC,0.0660281615253328,0.0605614641029811,1.40878630274668,0.956600358110146,0.0502965511107137,0.0279181371602704,1.17149981408295,0,0.0,1000,direct,Rhipidomys_itoan,0.0
4652,3735,Crocidura_arabica,Eulipotyphla,Soricidae,Crocidura,LC,0.0660087538922503,0.0934583829863424,1.28092997264597,1.85500058666612,0.0504382764741819,0.0280217523004726,1.56863787543577,0,0.0,1000,direct,Crocidura_arabica,0.0
4653,3621,Hemiechinus_collaris,Eulipotyphla,Erinaceidae,Hemiechinus,LC,0.0659317810662973,0.0770347889522585,1.32062610294945,1.39025013989272,0.0512422947168558,0.0281729104547042,1.39916441534657,0,0.0,1000,direct,Hemiechinus_collaris,0.0
4654,3599,Stenella_attenuata,Artiodactyla,Delphinidae,Stenella,LC,0.0658503940862023,0.0373786243903051,1.33143485357511,0.386330980637901,0.0490561018672357,0.0270910356245531,1.356506369715,0,0.0,1000,direct,Stenella_attenuata,0.0
4655,3436,Muntiacus_muntjak,Artiodactyla,Cervidae,Muntiacus,LC,0.0658178462071645,0.0527314621168093,1.39262137118968,0.89864862524607,0.0497573517824337,0.0275861657260234,1.24150297823155,0,0.0,1000,direct,Muntiacus_muntjak,0.0
4656,3577,Petaurus_norfolcensis,Diprotodontia,Petauridae,Petaurus,LC,0.065779082603003,0.0575524910968119,1.3389757315868,0.963418221696168,0.0501010032677681,0.0274601752675011,0.37056593668018,0,0.0,1000,direct,Petaurus_norfolcensis,0.0
4657,3683,Grammomys_ibeanus,Rodentia,Muridae,Grammomys,LC,0.065773277270559,0.106333048899828,1.30205896736144,2.27382641674861,0.0509721973921851,0.027313962286933,1.55315468304531,0,0.0,1000,direct,Grammomys_ibeanus,0.0
4658,3633,Crocidura_arispa,Eulipotyphla,Soricidae,Crocidura,LC,0.0657174394059307,0.0957040425246534,1.31680824597587,1.8807944025679,0.0505138069818854,0.027304115465802,1.5690087875609,0,0.0,1000,direct,Crocidura_arispa,0.0
4659,3715,Hylomyscus_denniae,Rodentia,Muridae,Hylomyscus,LC,0.0657037594533253,0.0409975402576668,1.28894496902013,0.482062079145218,0.0514388334317832,0.027799815134167,1.25757571369179,0,0.0,1000,direct,Hylomyscus_denniae,0.0
4660,3687,Crocidura_somalica,Eulipotyphla,Soricidae,Crocidura,LC,0.0656625393839079,0.0965424823662256,1.30055479076927,1.73299160548271,0.0508366704918535,0.0276388424653974,1.53425486251874,0,0.0,1000,direct,Crocidura_somalica,0.0
4661,3613,Kerivoula_phalaena,Chiroptera,Vespertilionidae,Kerivoula,LC,0.0655569444066987,0.0913805320277329,1.32440934985198,1.82117873745547,0.049766837974785,0.0262617286337128,1.68175716639107,0,0.0,1000,direct,Kerivoula_phalaena,0.0
4662,3805,Crocidura_pullata,Eulipotyphla,Soricidae,Crocidura,LC,0.0654809349298557,0.0961681439328142,1.25228054543317,1.74370818145967,0.0507524336224387,0.0275748800924242,1.52328674762335,0,0.0,1000,direct,Crocidura_pullata,0.0
4663,3795,Sorex_merriami,Eulipotyphla,Soricidae,Sorex,LC,0.0654635695099801,0.0978209912885956,1.25663634082077,1.84261689053239,0.0512422947168558,0.027900838370411,1.6516349479721,0,0.0,1000,direct,Sorex_merriami,0.0
4664,3698,Crocidura_baluensis,Eulipotyphla,Soricidae,Crocidura,LC,0.0654504229406729,0.0962269884364068,1.29518956093523,1.78273122677477,0.0506243207332888,0.0278018045011088,1.59594286887512,0,0.0,1000,direct,Crocidura_baluensis,0.0
4665,3662,Ametrida_centurio,Chiroptera,Phyllostomidae,Ametrida,LC,0.0653565055379283,0.0380901276505328,1.30667995463027,0.489981838057735,0.0504484313583807,0.0274390481593867,1.2716235357673,0,0.0,1000,direct,Ametrida_centurio,0.0
4666,3286,Callicebus_cupreus,Primates,Pitheciidae,Plecturocebus,LC,0.065306959341481,0.0697760547151153,1.45926562603539,1.31888556367892,0.0493586948731386,0.026623723542697,1.20566846479828,0,0.0,1000,synonym:MSW3,Plecturocebus_cupreus,0.0
4667,3639,Colobus_guereza,Primates,Cercopithecidae,Colobus,LC,0.0652535437649341,0.0420067602089747,1.31611485408999,0.518793395373264,0.0508719445620761,0.0281216075573642,0.66220474194617,0,0.0,1000,direct,Colobus_guereza,0.0
4668,3617,Lonchophylla_peracchii,Chiroptera,Phyllostomidae,Lonchophylla,LC,0.0652123857088299,0.101929495080533,1.32227585756213,1.96186630996865,0.0506724450325825,0.027391254354555,1.56533675764173,0,0.0,1000,direct,Lonchophylla_peracchii,0.0
4669,3538,Stenocephalemys_albipes,Rodentia,Muridae,Stenocephalemys,LC,0.0651699016068694,0.0434723857809857,1.35375618753247,0.547741300030409,0.0512528319872042,0.0276062259648761,1.20758811020338,0,0.0,1000,direct,Stenocephalemys_albipes,0.0
4670,3522,Dasymys_incomtus,Rodentia,Muridae,Dasymys,LC,0.0651401853657249,0.0581953927619905,1.35898252390331,0.95687229077753,0.0515889305593138,0.0275795398823187,1.05058129265279,0,0.0,1000,direct,Dasymys_incomtus,0.0
4671,3897,Diclidurus_albus,Chiroptera,Emballonuridae,Diclidurus,LC,0.0651095082370774,0.0813908988855546,1.21317541048485,1.62418988639056,0.0502987837287138,0.0284469066190304,0.56373988586706,0,0.0,1000,direct,Diclidurus_albus,0.0
4672,3766,Crocidura_congobelgica,Eulipotyphla,Soricidae,Crocidura,LC,0.065101012451039,0.0985176624864182,1.26826504924811,1.90968508173633,0.0507524336224387,0.0277166445507277,1.51050671740382,0,0.0,1000,direct,Crocidura_congobelgica,0.0
4673,3648,Sorex_sonomae,Eulipotyphla,Soricidae,Sorex,LC,0.0651007911433086,0.0439070275495051,1.31215050101791,0.55444974235276,0.0512422947168558,0.0278661137822759,1.23918756465023,0,0.0,1000,direct,Sorex_sonomae,0.0
4674,3610,Ctenomys_lewisi,Rodentia,Ctenomyidae,Ctenomys,LC,0.0650994879498728,0.0540494381193713,1.32486518559924,0.830265996137172,0.0504539994462205,0.0287397268169224,1.22663518572093,0,0.0,1000,direct,Ctenomys_lewisi,0.0
4675,3673,Sorex_tundrensis,Eulipotyphla,Soricidae,Sorex,LC,0.0650909008434756,0.050587667484353,1.30476193857531,0.675038206356323,0.0516248528307127,0.0281826086544376,1.2408180618982,0,0.0,1000,direct,Sorex_tundrensis,0.0
4676,3551,Niviventer_brahma,Rodentia,Muridae,Niviventer,LC,0.0650658033786508,0.0395150521551746,1.34800232404051,0.474325164237502,0.0502586514349665,0.02602663023369,1.28733679585363,0,0.0,1000,direct,Niviventer_brahma,0.0
4677,3718,Loxodontomys_micropus,Rodentia,Cricetidae,Loxodontomys,LC,0.0647111797243204,0.0875090043749175,1.28839125454482,1.72752959764776,0.0503192986935302,0.0282034287459688,1.50646047516663,0,0.0,1000,direct,Loxodontomys_micropus,0.0
4678,3706,Kerivoula_muscina,Chiroptera,Vespertilionidae,Kerivoula,LC,0.0646909105753192,0.0936995548126419,1.29257523203838,1.96723691671825,0.0496751777047016,0.0262044544098481,1.62069162601536,0,0.0,1000,direct,Kerivoula_muscina,0.0
4679,3657,Crocidura_elgonius,Eulipotyphla,Soricidae,Crocidura,LC,0.0646582600877134,0.0968213743390812,1.3086197149848,1.83360826221987,0.0508242605162426,0.0275099793788602,1.57138625303327,0,0.0,1000,direct,Crocidura_elgonius,0.0
4680,3700,Zapus_princeps,Rodentia,Zapodidae,Zapus,LC,0.064650206028741,0.0456528580122375,1.29511134440383,0.66227833890894,0.0501629859286129,0.0271364136407049,1.2465383153799,0,0.0,1000,direct,Zapus_princeps,0.0
4681,3585,Kerivoula_smithii,Chiroptera,Vespertilionidae,Kerivoula,LC,0.0645869313539904,0.100240248969739,1.33666281082191,1.95951450213585,0.0496203299821593,0.0262847008734453,1.59685373742589,0,0.0,1000,direct,Kerivoula_smithii,0.0
4682,3690,Graphiurus_lorraineus,Rodentia,Gliridae,Graphiurus,LC,0.0645717317526316,0.109382603360468,1.29940030765015,2.20926601276144,0.0503405437481553,0.0281026487521273,1.92598822246147,0,0.0,1000,direct,Graphiurus_lorraineus,0.0
4683,3688,Crocidura_maquassiensis,Eulipotyphla,Soricidae,Crocidura,LC,0.0644995532110038,0.0970716906812247,1.30022152516402,1.83968171948826,0.0505828056987672,0.0279923524438712,1.57286418350362,0,0.0,1000,direct,Crocidura_maquassiensis,0.0
4684,3676,Pygoderma_bilabiatum,Chiroptera,Phyllostomidae,Pygoderma,LC,0.0644863825046862,0.0403326684896584,1.30424882685446,0.492456121363102,0.0505489461732372,0.0274276869545004,1.26449472417306,0,0.0,1000,direct,Pygoderma_bilabiatum,0.0
4685,3725,Crocidura_turba,Eulipotyphla,Soricidae,Crocidura,LC,0.0644792752135404,0.0953935879014859,1.28450572518992,1.79962067130609,0.0507187279431227,0.0277006983437252,1.54239548423165,0,0.0,1000,direct,Crocidura_turba,0.0
4686,3681,Crocidura_maxi,Eulipotyphla,Soricidae,Crocidura,LC,0.0644055882532559,0.0899727343103197,1.30294179401708,1.71435235548383,0.0505828056987672,0.0277639959591469,1.50862344180733,0,0.0,1000,direct,Crocidura_maxi,0.0
4687,3734,Heimyscus_fumosus,Rodentia,Muridae,Heimyscus,LC,0.0643415965340145,0.0373968419287954,1.28102390911105,0.478147559042033,0.0514388334317832,0.027799815134167,1.24944081026067,0,0.0,1000,direct,Heimyscus_fumosus,0.0
4688,3359,Rattus_norvegicus,Rodentia,Muridae,Rattus,LC,0.0642948925684854,0.0594792370257916,1.4283092927146,1.0573812511357,0.0503176596894369,0.0265399308158736,1.18651861029392,0,0.0,1000,direct,Rattus_norvegicus,0.0
4689,5624,Myotis_septentrionalis,Chiroptera,Vespertilionidae,Myotis,NT,0.0642156745181754,0.0425094988690933,0.533408048428683,0.316418228390587,0.121547688844721,0.0428973765936098,0.45476518876637,0,0.0,1000,direct,Myotis_septentrionalis,0.0
4690,3597,Vulpes_cana,Carnivora,Canidae,Vulpes,LC,0.0642129403088798,0.0440837754111385,1.33165807975976,0.691341111802885,0.0491228283388453,0.0262738284518638,1.30741076397042,0,0.0,1000,direct,Vulpes_cana,0.0
4691,3722,Molossus_currentium,Chiroptera,Molossidae,Molossus,LC,0.0641920534444023,0.106873061101651,1.28519582270074,1.96915930679068,0.0504084811048294,0.0277431190382051,1.61370437301058,0,0.0,1000,direct,Molossus_currentium,0.0
4692,3542,Crocidura_jacksoni,Eulipotyphla,Soricidae,Crocidura,LC,0.0641267425037356,0.0963845521340255,1.35183393124894,1.78164462887799,0.050427467188301,0.0281366021766547,1.54802945506514,0,0.0,1000,direct,Crocidura_jacksoni,0.0
4693,3776,Marmota_olympus,Rodentia,Sciuridae,Marmota,LC,0.064068267006938,0.0402392948413068,1.2659948782611,0.463612946251186,0.0506019668543005,0.0284103399077509,1.2730344679456,0,0.0,1000,direct,Marmota_olympus,0.0
4694,3714,Zapus_trinotatus,Rodentia,Zapodidae,Zapus,LC,0.0639985618015455,0.0476376577023494,1.28906715966809,0.652868369623362,0.0501629859286129,0.026994268505817,1.2465383153799,0,0.0,1000,direct,Zapus_trinotatus,0.0
4695,3720,Peponocephala_electra,Artiodactyla,Delphinidae,Peponocephala,LC,0.0639932719516543,0.0364699563996245,1.28693715720333,0.437946396909247,0.049391954044131,0.0273231135944735,1.3212548598279,0,0.0,1000,direct,Peponocephala_electra,0.0
4696,3779,Atelerix_sclateri,Eulipotyphla,Erinaceidae,Atelerix,LC,0.0639651488386284,0.0928135040565775,1.26551907894086,1.62200108546301,0.0511680703013464,0.0282679558136804,1.66798154619911,0,0.0,1000,direct,Atelerix_sclateri,0.0
